frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
33,19421.682605,1,981.91,476.28,30.88,30.62,0.9167,4.1210,5.0191,17.3863,0.6638,1,0.0167,-0.7647,5.1991
34,19421.701430,1,982.05,470.54,30.82,30.67,0.9060,4.1284,5.0356,17.3296,0.6458,1,0.0178,-0.8084,5.2161
35,19421.717263,1,981.82,464.28,30.52,30.34,0.9294,4.1696,4.9709,17.5549,0.6447,1,0.0160,-0.8423,5.1492
36,19421.732512,1,981.46,459.02,30.82,30.76,0.8963,4.1284,5.0943,17.1298,0.5063,1,0.0137,-0.9014,5.2769
37,19421.750607,1,981.36,453.86,30.71,31.47,0.8918,4.1431,5.1211,17.0400,0.6299,1,0.0131,-0.9438,5.3047
38,19421.767508,1,980.52,447.98,30.01,31.91,0.9202,4.2401,5.0236,17.3708,0.6433,1,0.0068,-0.9679,5.2037
39,19421.782253,1,979.84,444.33,30.39,31.23,0.9112,4.1867,4.9444,17.6490,0.7427,1,0.0019,-0.9783,5.1217
40,19421.801023,1,979.80,440.60,29.82,31.45,0.8955,4.2668,5.1160,17.0571,0.6513,1,0.0017,-1.0395,5.2994
41,19421.817026,1,979.42,437.25,29.61,30.84,0.8911,4.2975,5.0421,17.3070,0.6786,1,-0.0011,-1.0485,5.2229
42,19421.832756,1,978.85,432.78,29.24,28.77,0.9012,4.3520,5.2441,16.6404,0.6581,1,-0.0053,-1.1240,5.4321
43,19421.849527,1,978.40,430.01,28.55,28.80,0.8963,4.4562,5.3683,16.2554,0.8139,1,-0.0089,-1.1718,5.5608
44,19421.867050,1,978.19,427.71,28.53,29.76,0.8998,4.4602,5.3150,16.4185,0.7424,1,-0.0104,-1.1775,5.5055
45,19421.884435,1,978.27,425.80,28.87,30.45,0.9026,4.4071,5.2694,16.5604,0.7481,1,-0.0097,-1.1817,5.4584
46,19421.899360,1,978.45,424.71,29.45,30.46,0.8933,4.3211,5.0760,17.1914,0.7556,1,-0.0081,-1.1463,5.2580
47,19421.917230,1,978.02,423.38,28.66,30.33,0.9053,4.4401,5.2962,16.4768,0.6967,1,-0.0117,-1.2060,5.4861
48,19421.934632,1,977.64,421.99,27.99,29.57,0.9033,4.5454,5.3850,16.2050,0.7253,1,-0.0147,-1.2369,5.5781
49,19421.950820,1,977.54,421.46,28.51,29.99,0.8977,4.4626,5.3299,16.3727,0.8473,1,-0.0154,-1.2282,5.5210
50,19421.967977,1,976.99,420.89,27.78,29.37,0.9026,4.5806,5.5737,15.6564,0.8020,1,-0.0205,-1.2890,5.7735
51,19421.982993,1,976.54,421.08,28.01,29.81,0.9040,4.5429,5.3954,16.1737,0.7441,1,-0.0232,-1.2463,5.5889
52,19422.002714,1,976.27,422.64,28.24,29.15,0.8895,4.5059,5.3713,16.2465,0.8421,1,-0.0252,-1.2288,5.5638
53,19422.019023,1,975.96,423.43,27.70,28.82,0.8864,4.5929,5.5708,15.6647,0.6299,1,-0.0286,-1.2682,5.7705
54,19422.034832,1,975.89,425.02,27.94,29.34,0.8715,4.5544,5.3697,16.2511,0.8113,1,-0.0281,-1.2103,5.5623
55,19422.050717,1,975.28,426.44,28.04,28.22,0.8724,4.5385,5.1878,16.8210,0.9219,1,-0.0314,-1.1482,5.3248
56,19422.066568,1,975.96,427.79,27.79,28.55,0.8856,4.5781,5.6564,15.4274,0.6724,1,-0.0288,-1.2411,5.8058
57,19422.084149,1,975.90,429.93,27.64,27.00,0.8741,4.6040,5.6160,15.5385,0.7371,1,-0.0291,-1.2153,5.7643
58,19422.100802,1,975.30,432.62,28.66,27.25,0.8783,4.4402,5.0122,17.4103,0.8023,1,-0.0300,-1.0572,5.1041
59,19422.117087,1,975.54,436.07,29.57,29.51,0.8615,4.3023,5.0140,17.4041,0.7143,1,-0.0283,-1.0333,5.1059
60,19422.134031,1,974.82,439.36,30.77,30.22,0.8775,4.1347,4.8987,17.8137,0.7072,1,-0.0326,-0.9870,4.9885
61,19422.151930,1,974.55,443.00,30.20,29.88,0.8344,4.2133,5.0342,17.3341,0.7569,1,-0.0353,-0.9886,5.1265
62,19422.169586,1,974.48,446.64,29.83,30.15,0.8970,4.2652,5.2185,16.7222,0.7250,1,-0.0372,-0.9982,5.3141
63,19422.186260,1,974.27,451.14,29.71,29.65,0.8791,4.2826,5.1798,16.8469,0.7239,1,-0.0384,-0.9581,5.2748
64,19422.202220,1,973.96,456.94,29.01,29.47,0.8888,4.3864,5.3169,16.4127,0.7222,1,-0.0418,-0.9404,5.4143
65,19422.221151,1,973.71,461.06,29.70,30.19,0.8948,4.2849,5.2732,16.5485,0.7693,1,-0.0433,-0.9022,5.3699
66,19422.237371,1,973.50,467.17,29.63,29.54,0.9033,4.2939,5.2026,16.7732,0.7451,1,-0.0442,-0.8456,5.2980
67,19422.253242,1,973.48,472.64,29.27,30.66,0.8634,4.3466,5.2132,16.7392,0.7889,1,-0.0444,-0.8074,5.3087
68,19422.269015,1,973.65,479.20,29.95,30.16,0.8963,4.2491,5.2605,16.5886,0.8221,1,-0.0436,-0.7664,5.3569
69,19422.284759,1,973.19,485.96,28.78,29.70,0.8977,4.4210,5.3274,16.3802,0.6501,1,-0.0476,-0.7257,5.4251
70,19422.300702,1,973.71,492.96,28.96,30.30,0.8903,4.3935,5.3322,16.3655,0.6023,1,-0.0437,-0.6740,5.4299
71,19422.316580,1,973.09,500.46,30.14,30.54,0.9060,4.2211,5.1675,16.8870,0.5599,1,-0.0469,-0.5989,5.2623
72,19422.334311,1,973.04,508.25,30.20,29.84,0.8848,4.2140,5.1486,16.9492,0.7509,1,-0.0470,-0.5406,5.2429
73,19422.350842,1,972.86,516.29,29.55,28.73,0.8766,4.3053,5.2705,16.5572,0.7777,1,-0.0495,-0.4940,5.3671
74,19422.367074,1,972.27,524.14,27.87,26.91,0.8903,4.5661,5.4349,16.0563,0.7800,1,-0.0555,-0.4496,5.5345
75,19422.383518,1,972.21,533.02,28.80,28.06,0.8418,4.4174,5.2138,16.7372,0.7780,1,-0.0537,-0.3666,5.3093
76,19422.401648,1,971.54,542.28,28.15,29.99,0.8679,4.5205,5.3823,16.2132,0.8545,1,-0.0605,-0.3086,5.4809
77,19422.417114,1,972.32,552.23,29.39,31.55,0.8706,4.3294,5.1035,17.0989,0.7904,1,-0.0518,-0.2215,5.1970
78,19422.434663,1,971.53,562.43,29.31,30.33,0.8732,4.3410,5.0849,17.1613,0.9714,1,-0.0572,-0.1480,5.1782
79,19422.450829,1,971.66,572.93,29.49,30.35,0.8439,4.3145,5.1213,17.0396,0.9310,1,-0.0567,-0.0738,5.2151
80,19422.466885,1,971.60,582.88,31.96,31.43,0.8840,3.9812,5.2117,16.7438,0.8159,1,-0.0582,-0.0024,5.3073
81,19422.484344,1,971.24,592.22,31.87,30.33,0.8888,3.9930,4.9171,17.7471,0.7511,1,-0.0573,0.0620,5.0072
82,19422.500232,1,969.05,603.49,32.67,32.83,0.8549,3.8948,4.7739,18.2795,0.8847,1,-0.0703,0.1356,4.8614
83,19422.517724,1,973.50,615.45,30.50,29.90,0.8355,4.1724,5.0653,17.2277,0.9680,1,-0.0430,0.2287,5.1582
84,19422.533795,1,971.73,628.26,29.33,31.08,0.8634,4.3386,5.0777,17.1858,0.8288,1,-0.0557,0.3203,5.1708
85,19422.551164,1,971.46,640.35,29.07,29.41,0.8578,4.3771,5.3187,16.4070,0.4640,1,-0.0603,0.4256,5.4162
86,19422.566820,1,972.21,651.71,30.96,30.59,0.8606,4.1098,5.0117,17.4122,0.4964,1,-0.0516,0.4808,5.1035
87,19422.584366,1,972.40,665.41,30.89,31.87,0.8832,4.1191,5.1128,17.0679,0.4938,1,-0.0513,0.5886,5.2065
88,19422.600311,1,971.94,678.89,28.44,29.85,0.8970,4.4745,5.4154,16.1140,0.6618,1,-0.0579,0.7257,5.5147
89,19422.616950,1,971.35,693.46,27.95,29.23,0.8984,4.5521,5.0956,17.1254,0.8660,1,-0.0582,0.7814,5.1529
90,19422.634459,1,971.81,707.55,27.60,29.75,0.9026,4.6100,5.3603,16.2796,0.7749,1,-0.0578,0.9270,5.4207
91,19422.649941,1,972.01,716.36,27.88,29.29,0.8679,4.5635,5.5813,15.6351,0.9281,1,-0.0586,1.0336,5.6441
92,19422.667690,1,971.34,704.96,28.07,29.88,0.9033,4.5331,5.2746,16.5442,0.8566,1,-0.0603,0.8932,5.3340
93,19422.684560,1,970.54,694.60,28.70,29.46,0.8991,4.4344,5.2968,16.4749,0.8811,1,-0.0665,0.8206,5.3564
94,19422.700514,1,970.86,684.31,27.29,30.22,0.8948,4.6629,5.6780,15.3689,0.7129,1,-0.0688,0.7984,5.7419
95,19422.717478,1,970.50,673.48,28.49,29.76,0.8963,4.4660,5.4107,16.1280,0.8172,1,-0.0682,0.6793,5.4716
96,19422.732706,1,969.89,664.34,29.21,29.53,0.8941,4.3562,5.4202,16.0997,0.6604,1,-0.0729,0.6116,5.4812
97,19422.748255,1,968.96,655.46,29.70,28.72,0.8926,4.2841,5.4045,16.1465,0.7443,1,-0.0797,0.5431,5.4654
98,19422.766881,1,969.36,648.19,29.65,30.38,0.8895,4.2919,5.2749,16.5434,0.5881,1,-0.0748,0.4767,5.3342
99,19422.782745,1,968.00,639.60,30.17,28.49,0.8977,4.2176,4.9809,17.5198,0.5720,1,-0.0801,0.3906,5.0370
100,19422.801446,1,966.84,631.43,28.56,27.70,0.8418,4.4554,5.1206,17.0416,0.7633,1,-0.0899,0.3406,5.1366
101,19422.816700,1,967.95,623.84,30.06,29.05,0.8418,4.2329,5.0373,17.3237,0.7734,1,-0.0807,0.2823,5.0530
102,19422.839248,1,967.71,616.95,29.79,28.81,0.8344,4.2718,5.0012,17.4485,0.7363,1,-0.0818,0.2328,5.0168
103,19422.856987,1,966.27,608.85,29.59,30.80,0.8164,4.3002,5.1702,16.8783,0.7449,1,-0.0949,0.1828,5.1863
104,19422.872867,1,965.69,603.23,30.47,31.30,0.8652,4.1767,5.2004,16.7804,0.8175,1,-0.0996,0.1436,5.2166
105,19422.888688,1,965.61,598.63,30.26,28.77,0.8715,4.2059,5.1398,16.9780,0.8037,1,-0.0989,0.1093,5.1559
106,19422.904492,1,965.27,593.33,29.85,29.74,0.8888,4.2631,5.0978,17.1179,0.7047,1,-0.1005,0.0712,5.1137
107,19422.920287,1,964.91,588.26,28.47,28.27,0.8758,4.4703,5.3383,16.3469,0.6142,1,-0.1080,0.0372,5.3549
108,19422.936073,1,964.60,583.91,30.10,28.66,0.8670,4.2278,5.1153,17.0596,0.6421,1,-0.1056,0.0049,5.1312
109,19422.951811,1,964.07,579.49,28.42,27.27,0.8056,4.4777,5.3705,16.2487,0.7381,1,-0.1148,-0.0276,5.3873
110,19422.967577,1,963.50,575.63,28.15,27.34,0.8387,4.5213,5.6481,15.4503,0.7240,1,-0.1252,-0.0591,5.6657
111,19422.983306,1,963.54,572.66,27.79,26.73,0.8141,4.5798,5.6644,15.4056,0.7532,1,-0.1253,-0.0825,5.6821
112,19423.001800,1,963.21,569.43,27.27,26.33,0.7663,4.6677,5.7537,15.1666,0.8231,1,-0.1298,-0.1094,5.7716
113,19423.023111,1,962.36,566.58,27.54,26.73,0.7957,4.6215,5.5905,15.6094,0.7376,1,-0.1327,-0.1283,5.6079
114,19423.039351,1,961.62,564.31,27.66,27.03,0.8233,4.6014,5.5967,15.5921,0.8373,1,-0.1385,-0.1460,5.6141
115,19423.055177,1,960.41,562.30,28.68,27.52,0.8625,4.4380,5.5909,15.6082,0.9440,1,-0.1478,-0.1613,5.6083
116,19423.071125,1,960.15,560.66,27.73,27.84,0.8749,4.5893,5.4918,15.8898,0.8845,1,-0.1471,-0.1709,5.5090
117,19423.086940,1,959.51,559.71,27.74,29.27,0.8991,4.5881,5.6246,15.5146,0.8592,1,-0.1556,-0.1824,5.6422
118,19423.102525,1,959.13,558.40,27.54,29.05,0.8856,4.6220,5.8169,15.0018,0.8583,1,-0.1640,-0.1991,5.8350
119,19423.118357,1,958.79,557.89,27.03,28.26,0.8808,4.7096,5.7489,15.1792,0.8505,1,-0.1647,-0.2008,5.7668
120,19423.134305,1,958.35,558.08,27.23,28.60,0.8872,4.6749,5.7156,15.2677,0.8926,1,-0.1673,-0.1982,5.7334
121,19423.157631,1,957.71,558.21,27.30,28.38,0.8864,4.6620,5.6884,15.3408,0.8355,1,-0.1715,-0.1962,5.7061
122,19423.175489,1,957.31,558.95,27.13,28.40,0.8963,4.6916,5.6890,15.3390,0.8658,1,-0.1747,-0.1905,5.7068
123,19423.191257,1,956.74,559.62,26.59,28.15,0.8864,4.7882,5.6305,15.4984,0.8499,1,-0.1773,-0.1833,5.6481
124,19423.207054,1,956.20,561.04,27.69,28.59,0.8724,4.5978,5.5160,15.8203,0.9680,1,-0.1778,-0.1687,5.5332
125,19423.222858,1,956.00,562.03,26.93,27.56,0.8429,4.7273,5.6214,15.5236,0.8337,1,-0.1827,-0.1643,5.6389
126,19423.238722,1,955.63,564.39,27.11,27.63,0.8019,4.6957,5.5949,15.5971,0.8846,1,-0.1847,-0.1453,5.6123
127,19423.254469,1,955.23,567.61,28.12,27.68,0.8007,4.5265,5.4779,15.9302,0.9399,1,-0.1839,-0.1180,5.4950
128,19423.270306,1,954.76,570.27,28.92,28.10,0.7746,4.4019,5.3577,16.2875,0.6897,1,-0.1834,-0.0957,5.3744
129,19423.286100,1,954.12,572.05,27.88,28.23,0.8300,4.5673,5.5017,15.8614,0.8858,1,-0.1931,-0.0847,5.5188
130,19423.302023,1,953.79,572.98,27.79,27.46,0.8129,4.5815,5.5583,15.6997,0.8339,1,-0.1977,-0.0785,5.5757
131,19423.317824,1,953.36,573.57,28.12,27.95,0.8625,4.5282,5.4833,15.9145,0.9396,1,-0.1982,-0.0730,5.5004
132,19423.333652,1,952.80,574.23,27.81,27.67,0.8766,4.5779,5.4816,15.9194,0.8611,1,-0.2024,-0.0679,5.4987
133,19423.350119,1,952.79,575.12,28.58,28.70,0.8783,4.4553,5.3489,16.3145,0.8422,1,-0.1976,-0.0597,5.3655
134,19423.367381,1,952.41,575.82,28.06,27.95,0.8766,4.5372,5.4785,15.9283,0.8049,1,-0.2052,-0.0559,5.4956
135,19423.383018,1,952.52,576.50,28.52,27.67,0.8824,4.4651,5.4373,16.0491,0.7689,1,-0.2029,-0.0504,5.4543
136,19423.400125,1,952.13,576.90,28.11,28.27,0.8800,4.5297,5.3867,16.1998,0.7875,1,-0.2039,-0.0469,5.4035
137,19423.415617,1,951.62,576.50,27.38,27.02,0.8661,4.6513,5.4443,16.0284,0.8563,1,-0.2099,-0.0504,5.4613
138,19423.433547,1,951.25,576.83,27.46,27.66,0.8832,4.6369,5.6292,15.5020,0.8496,1,-0.2199,-0.0496,5.6468
139,19423.450548,1,950.97,576.28,27.37,27.04,0.8766,4.6528,5.6029,15.5749,0.7258,1,-0.2210,-0.0536,5.6203
140,19423.466466,1,949.85,575.94,28.14,28.24,0.8688,4.5252,5.6032,15.5740,0.8348,1,-0.2297,-0.0562,5.6207
141,19423.482745,1,949.46,574.30,26.30,27.25,0.8449,4.8426,5.7644,15.1385,0.7932,1,-0.2394,-0.0709,5.7824
142,19423.499513,1,949.23,572.66,27.02,27.89,0.8615,4.7138,5.5913,15.6071,0.8541,1,-0.2340,-0.0814,5.6087
143,19423.516159,1,948.15,569.98,27.24,28.09,0.8418,4.6749,5.6111,15.5519,0.8062,1,-0.2432,-0.1025,5.6286
144,19423.533514,1,947.47,565.72,27.41,28.59,0.8615,4.6461,5.4493,16.0137,0.8831,1,-0.2413,-0.1315,5.4663
145,19423.550682,1,946.30,560.40,27.65,29.05,0.8872,4.6071,5.4810,15.9213,0.9074,1,-0.2515,-0.1725,5.4981
146,19423.566706,1,945.43,555.08,27.40,28.26,0.8800,4.6491,5.4989,15.8693,0.8478,1,-0.2590,-0.2134,5.5161
147,19423.583561,1,945.98,547.00,26.97,27.59,0.8824,4.7223,5.6033,15.5738,0.7887,1,-0.2596,-0.2799,5.6207
148,19423.600822,1,946.11,539.15,25.56,25.50,0.8300,4.9827,5.9335,14.7071,0.8100,1,-0.2739,-0.3607,5.9520
149,19423.615857,1,946.01,533.09,27.22,26.16,0.8520,4.6786,5.5874,15.6180,0.8287,1,-0.2586,-0.3864,5.6048
150,19423.633842,1,947.24,527.89,27.60,28.16,0.8724,4.6143,5.5226,15.8014,0.6869,1,-0.2463,-0.4216,5.5398
151,19423.647953,1,947.30,521.43,28.29,28.70,0.8758,4.5022,5.4540,15.9999,0.6058,1,-0.2428,-0.4649,5.4710
152,19423.667549,1,947.49,514.94,27.86,28.27,0.8529,4.5715,5.4658,15.9656,0.5647,1,-0.2419,-0.5148,5.4828
153,19423.684957,1,948.06,509.39,28.46,28.94,0.8977,4.4748,5.4736,15.9426,0.5577,1,-0.2379,-0.5575,5.4907
154,19423.700766,1,948.88,504.25,28.80,29.60,0.9060,4.4223,5.4412,16.0378,0.5659,1,-0.2303,-0.5928,5.4581
155,19423.717746,1,949.76,499.21,28.80,30.07,0.9252,4.4221,5.4170,16.1094,0.6040,1,-0.2228,-0.6278,5.4338
156,19423.733496,1,950.25,494.66,28.66,30.13,0.9349,4.4425,5.4202,16.0998,0.5556,1,-0.2192,-0.6622,5.4371
157,19423.748803,1,951.08,490.33,29.34,30.07,0.9167,4.3406,5.4381,16.0467,0.5562,1,-0.2137,-0.6969,5.4551
158,19423.766929,1,951.38,486.23,30.16,30.25,0.9241,4.2213,5.2928,16.4872,0.5601,1,-0.2058,-0.7082,5.3093
159,19423.783699,1,952.11,482.71,29.09,29.77,0.9241,4.3776,5.3947,16.1760,0.5356,1,-0.2044,-0.7481,5.4115
160,19423.800235,1,952.45,479.64,29.09,29.80,0.9196,4.3764,5.4107,16.1279,0.5691,1,-0.2025,-0.7732,5.4276
161,19423.815094,1,953.19,476.78,28.99,29.87,0.9131,4.3915,5.4501,16.0115,0.5957,1,-0.1983,-0.8003,5.4671
162,19423.833763,1,953.52,474.67,28.93,30.09,0.9012,4.4010,5.5330,15.7716,0.5584,1,-0.1988,-0.8286,5.5502
163,19423.848113,1,954.20,472.85,29.02,30.32,0.8783,4.3878,5.4362,16.0525,0.5951,1,-0.1903,-0.8278,5.4531
164,19423.866567,1,954.36,470.46,29.43,30.57,0.9161,4.3260,5.2073,16.7581,0.6633,1,-0.1811,-0.8101,5.2235
165,19423.882768,1,954.75,469.14,29.46,29.22,0.9040,4.3213,5.4012,16.1564,0.6502,1,-0.1849,-0.8500,5.4181
166,19423.899869,1,955.09,468.16,28.51,29.50,0.8880,4.4657,5.3944,16.1769,0.6694,1,-0.1822,-0.8563,5.4112
167,19423.916616,1,955.92,467.48,28.91,29.48,0.9080,4.4028,5.4034,16.1497,0.6340,1,-0.1763,-0.8628,5.4203
168,19423.934238,1,956.51,467.35,28.60,29.12,0.9040,4.4508,5.5767,15.6481,0.6579,1,-0.1774,-0.8915,5.5941
169,19423.948344,1,956.92,467.41,28.65,29.73,0.8955,4.4438,5.3553,16.2948,0.6775,1,-0.1673,-0.8556,5.3720
170,19423.965269,1,957.57,467.58,29.02,29.49,0.9033,4.3871,5.2850,16.5115,0.6405,1,-0.1604,-0.8432,5.3015
171,19423.983078,1,958.21,468.20,28.82,29.27,0.9005,4.4161,5.2840,16.5148,0.6959,1,-0.1557,-0.8385,5.3005
172,19424.002149,1,958.38,469.60,29.16,28.95,0.8856,4.3646,5.4124,16.1229,0.6636,1,-0.1582,-0.8484,5.4293
173,19424.016318,1,959.12,471.23,29.73,29.30,0.9053,4.2808,5.2904,16.4948,0.6581,1,-0.1492,-0.8174,5.3069
174,19424.037419,1,960.05,473.12,29.59,29.84,0.8984,4.3010,5.3490,16.3142,0.5874,1,-0.1440,-0.8125,5.3656
175,19424.057253,1,960.29,475.29,28.84,29.21,0.8832,4.4140,5.2981,16.4709,0.5792,1,-0.1409,-0.7889,5.3146
176,19424.073155,1,960.98,477.94,29.46,29.20,0.9093,4.3197,5.2576,16.5977,0.5821,1,-0.1348,-0.7636,5.2740
177,19424.089022,1,961.41,480.72,28.47,29.48,0.9179,4.4701,5.4346,16.0570,0.6888,1,-0.1361,-0.7685,5.4516
178,19424.104883,1,962.37,483.92,28.64,29.60,0.8955,4.4438,5.5157,15.8210,0.6124,1,-0.1309,-0.7556,5.5329
179,19424.120769,1,962.82,487.68,27.98,29.11,0.9080,4.5479,5.5469,15.7321,0.4698,1,-0.1281,-0.7311,5.5642
180,19424.136460,1,963.52,491.73,27.53,29.09,0.9047,4.6227,5.4802,15.9236,0.4834,1,-0.1213,-0.6917,5.4973
181,19424.160312,1,964.22,496.23,27.06,28.79,0.9019,4.7026,5.6742,15.3791,0.4784,1,-0.1201,-0.6810,5.6919
182,19424.177369,1,964.50,500.76,28.24,29.30,0.8963,4.5062,5.4518,16.0065,0.4735,1,-0.1133,-0.6202,5.4688
183,19424.193141,1,964.57,505.98,28.49,29.06,0.8963,4.4666,5.4197,16.1011,0.5733,1,-0.1121,-0.5775,5.4366
184,19424.209040,1,965.27,511.11,27.79,28.35,0.8903,4.5795,5.3704,16.2491,0.7090,1,-0.1059,-0.5342,5.3871
185,19424.224827,1,965.57,515.95,27.84,27.95,0.8963,4.5718,5.3986,16.1642,0.7699,1,-0.1042,-0.5010,5.4154
186,19424.240664,1,966.56,521.28,25.29,24.77,0.8520,5.0321,5.7393,15.2046,0.9628,1,-0.1023,-0.4869,5.7160
187,19424.256548,1,965.99,528.28,27.28,26.67,0.8529,4.6647,5.4987,15.8699,0.7333,1,-0.1022,-0.4138,5.4764
188,19424.272441,1,966.76,533.38,25.81,23.68,0.8300,4.9300,5.8389,14.9453,0.9080,1,-0.1024,-0.3986,5.8152
189,19424.288265,1,967.07,541.52,26.90,27.44,0.8176,4.7310,5.5344,15.7675,0.7803,2,-0.0932,-0.3113,5.4277
190,19424.303974,1,968.04,550.10,24.46,25.15,0.8597,5.2023,5.9811,14.5900,0.8769,2,-0.0925,-0.2658,5.8354
191,19424.319784,1,968.93,557.47,25.42,26.81,0.8322,5.0055,5.9876,14.5742,0.7269,2,-0.0851,-0.2060,5.8171
192,19424.335586,1,969.62,565.72,27.55,27.56,0.7249,4.6180,5.3108,16.4314,0.7005,2,-0.0708,-0.1246,5.1779
193,19424.351276,1,969.32,574.32,27.23,28.11,0.6478,4.6737,5.4917,15.8901,0.7507,2,-0.0752,-0.0653,5.3403
194,19424.367377,1,970.93,582.56,29.23,28.50,0.6732,4.3526,5.3565,16.2912,0.7909,2,-0.0615,-0.0046,5.1813
195,19424.382995,1,971.29,592.45,32.02,30.60,0.8199,3.9735,4.9451,17.6466,0.8436,2,-0.0544,0.0606,4.7748
196,19424.399734,1,971.29,592.45,32.02,30.60,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
197,19424.416073,1,972.46,610.78,27.33,27.38,0.7305,4.6561,5.2730,16.5493,0.8073,2,-0.0499,0.1937,5.1101
