frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
55,19216.982194,1,971.32,666.05,19.88,19.89,0.6723,6.3995,7.6110,11.4651,0.7484,1,-0.0908,0.9128,8.0116
56,19216.997995,1,971.25,666.30,19.87,20.41,0.7202,6.4046,7.6093,11.4677,0.8200,1,-0.0916,0.9153,8.0098
57,19217.013918,1,971.13,666.54,20.48,20.98,0.7705,6.2128,7.3754,11.8313,0.7540,1,-0.0900,0.8898,7.7636
58,19217.029802,1,971.22,666.28,20.29,20.35,0.8322,6.2702,7.6303,11.4361,0.8105,1,-0.0922,0.9177,8.0319
59,19217.049043,1,971.34,666.40,19.98,20.26,0.7827,6.3670,7.5716,11.5248,0.8107,1,-0.0901,0.9119,7.9701
60,19217.064940,1,971.51,665.92,20.14,19.96,0.8081,6.3163,7.6942,11.3411,0.6636,1,-0.0897,0.9213,8.0992
61,19217.080811,1,971.43,665.99,20.16,20.01,0.8069,6.3127,7.7352,11.2810,0.6975,1,-0.0911,0.9270,8.1423
62,19217.096699,1,971.21,666.64,20.41,20.95,0.8278,6.2330,7.6407,11.4206,0.7475,1,-0.0925,0.9229,8.0428
63,19217.112550,1,971.26,666.37,20.22,20.38,0.7578,6.2920,7.5968,11.4866,0.8232,1,-0.0913,0.9146,7.9966
64,19217.128352,1,971.26,665.85,20.15,19.79,0.7249,6.3139,7.7523,11.2561,0.6594,1,-0.0932,0.9275,8.1603
65,19217.144089,1,971.27,666.52,20.20,20.73,0.8081,6.2993,7.6245,11.4448,0.7909,1,-0.0916,0.9196,8.0258
66,19217.159863,1,971.17,666.26,20.30,20.32,0.8117,6.2666,7.6375,11.4253,0.8234,1,-0.0929,0.9183,8.0395
67,19217.175653,1,971.22,666.36,20.18,20.50,0.7311,6.3066,7.6251,11.4438,0.8005,1,-0.0921,0.9179,8.0265
68,19217.191426,1,971.27,666.00,19.93,19.95,0.7957,6.3845,7.6234,11.4465,0.7262,1,-0.0916,0.9137,8.0246
69,19217.207267,1,971.23,666.40,20.54,20.83,0.8366,6.1950,7.4865,11.6558,0.7690,1,-0.0903,0.9017,7.8805
70,19217.224540,1,971.27,666.10,20.14,20.17,0.7773,6.3188,7.6188,11.4534,0.8116,1,-0.0915,0.9143,8.0198
71,19217.241273,1,971.22,666.37,20.34,20.70,0.8520,6.2545,7.5998,11.4821,0.8378,1,-0.0918,0.9150,7.9998
72,19217.257088,1,971.17,666.29,20.19,20.30,0.7905,6.3029,7.6552,11.3989,0.7911,1,-0.0930,0.9208,8.0581
73,19217.273236,1,971.12,666.67,20.59,20.96,0.8069,6.1798,7.3401,11.8882,0.7940,1,-0.0898,0.8869,7.7265
74,19217.290916,1,971.41,666.38,20.05,20.47,0.7746,6.3471,7.6430,11.4171,0.8105,1,-0.0903,0.9202,8.0453
75,19217.306971,1,971.38,666.23,20.16,20.39,0.7098,6.3127,7.6460,11.4127,0.7841,1,-0.0906,0.9190,8.0484
76,19217.324367,1,971.44,665.88,19.75,19.55,0.7853,6.4425,7.6429,11.4173,0.7269,1,-0.0899,0.9148,8.0451
77,19217.341486,1,971.23,666.49,20.37,20.91,0.7905,6.2473,7.6134,11.4614,0.7848,1,-0.0919,0.9180,8.0142
78,19217.356783,1,971.29,666.53,20.64,20.93,0.7944,6.1646,7.4131,11.7712,0.8337,1,-0.0888,0.8942,7.8033
79,19217.374791,1,971.22,666.50,20.45,20.71,0.7233,6.2235,7.6479,11.4099,0.7971,1,-0.0924,0.9222,8.0504
80,19217.391784,1,971.14,666.39,19.79,20.33,0.7691,6.4311,7.6500,11.4067,0.7903,1,-0.0933,0.9212,8.0526
81,19217.407384,1,971.21,666.61,20.46,21.13,0.7827,6.2187,7.3712,11.8381,0.7840,1,-0.0891,0.8900,7.7591
82,19217.424892,1,971.30,665.94,19.84,19.86,0.8007,6.4146,7.6312,11.4347,0.7243,1,-0.0913,0.9140,8.0329
83,19217.440715,1,971.33,666.51,20.47,20.92,0.7606,6.2163,7.6480,11.4097,0.7585,1,-0.0912,0.9224,8.0505
84,19217.457412,1,971.32,666.20,20.35,20.16,0.6943,6.2521,7.5814,11.5099,0.8283,1,-0.0905,0.9109,7.9804
85,19217.472314,1,971.30,666.35,20.63,20.59,0.5823,6.1669,7.3752,11.8317,0.8324,1,-0.0883,0.8877,7.7634
86,19217.490886,1,971.34,666.31,19.91,20.34,0.8164,6.3895,7.6795,11.3628,0.7831,1,-0.0915,0.9239,8.0837
87,19217.507873,1,971.42,666.13,20.36,20.07,0.7162,6.2509,7.5935,11.4915,0.8266,1,-0.0895,0.9116,7.9932
88,19217.524535,1,971.31,666.31,20.35,20.62,0.8210,6.2533,7.5728,11.5230,0.8157,1,-0.0905,0.9111,7.9713
89,19217.541721,1,971.20,666.28,20.09,20.28,0.8278,6.3336,7.6063,11.4722,0.8270,1,-0.0922,0.9148,8.0066
90,19217.556885,1,971.47,666.35,20.48,20.54,0.7827,6.2127,7.6075,11.4704,0.8088,1,-0.0892,0.9157,8.0079
91,19217.573327,1,971.42,665.96,20.37,19.87,0.7786,6.2461,7.6536,11.4013,0.7448,1,-0.0903,0.9169,8.0564
92,19217.590973,1,971.26,666.36,19.99,20.43,0.7994,6.3657,7.6275,11.4404,0.8121,1,-0.0918,0.9182,8.0289
93,19217.606957,1,971.21,666.28,20.29,20.55,0.8267,6.2702,7.5949,11.4894,0.8300,1,-0.0919,0.9134,7.9946
94,19217.624453,1,971.26,666.11,19.93,20.05,0.7892,6.3857,7.6187,11.4535,0.8070,1,-0.0916,0.9144,8.0197
95,19217.641384,1,971.24,666.36,20.15,20.57,0.8376,6.3139,7.5825,11.5082,0.8077,1,-0.0914,0.9128,7.9816
96,19217.657086,1,971.23,666.58,20.57,21.05,0.8397,6.1856,7.4093,11.7772,0.8238,1,-0.0894,0.8943,7.7993
97,19217.673703,1,971.32,665.95,19.91,19.83,0.7957,6.3895,7.6253,11.4436,0.7269,1,-0.0911,0.9135,8.0266
98,19217.690933,1,971.28,666.52,20.40,20.88,0.8019,6.2378,7.5953,11.4888,0.8484,1,-0.0911,0.9161,7.9950
99,19217.705892,1,971.26,666.13,20.19,20.18,0.8397,6.3017,7.6125,11.4628,0.8129,1,-0.0916,0.9139,8.0132
100,19217.725709,1,971.08,666.14,19.79,20.14,0.7732,6.4311,7.9654,10.9550,0.7606,1,-0.0979,0.9563,8.3847
101,19217.739860,1,971.16,666.47,20.29,20.72,0.7759,6.2714,7.6366,11.4266,0.8133,1,-0.0929,0.9205,8.0386
102,19217.757729,1,971.33,666.54,20.21,20.65,0.7372,6.2968,7.5685,11.5295,0.8054,1,-0.0902,0.9131,7.9669
103,19217.775533,1,971.31,666.45,20.62,20.52,0.5879,6.1716,7.6113,11.4647,0.8093,1,-0.0910,0.9173,8.0119
104,19217.791901,1,971.11,666.63,20.38,21.26,0.8311,6.2449,7.4112,11.7742,0.7703,1,-0.0907,0.8951,7.8013
105,19217.807330,1,971.21,666.35,19.93,20.21,0.8233,6.3832,7.6053,11.4738,0.7863,1,-0.0920,0.9154,8.0055
106,19217.829691,1,971.25,666.25,20.28,20.11,0.7982,6.2738,7.5906,11.4960,0.8136,1,-0.0914,0.9126,7.9901
107,19217.841517,1,971.16,666.55,20.16,20.89,0.8418,6.3103,7.6386,11.4236,0.7299,1,-0.0930,0.9217,8.0407
108,19217.857287,1,971.37,666.16,20.02,20.20,0.8376,6.3570,7.5984,11.4842,0.8099,1,-0.0902,0.9125,7.9983
109,19217.873386,1,971.29,666.22,20.43,20.32,0.7918,6.2282,7.5984,11.4841,0.7953,1,-0.0910,0.9131,7.9984
110,19217.890864,1,971.13,666.37,19.98,20.64,0.8129,6.3683,7.6076,11.4702,0.8430,1,-0.0929,0.9159,8.0080
111,19217.907792,1,971.31,666.36,20.34,20.57,0.8105,6.2545,7.6352,11.4288,0.7528,1,-0.0912,0.9191,8.0370
112,19217.927517,1,971.28,666.25,20.47,20.43,0.7677,6.2163,7.5828,11.5078,0.8254,1,-0.0909,0.9117,7.9819
113,19217.945512,1,971.24,666.48,20.33,21.09,0.8355,6.2593,7.6839,11.3563,0.7246,1,-0.0926,0.9264,8.0883
114,19217.964395,1,971.31,666.18,20.09,20.20,0.8141,6.3336,7.6282,11.4392,0.8251,1,-0.0912,0.9163,8.0297
115,19217.981241,1,971.19,665.99,20.19,20.05,0.7905,6.3029,7.6913,11.3455,0.7316,1,-0.0933,0.9218,8.0961
116,19217.997091,1,971.29,666.14,19.93,20.23,0.8187,6.3845,7.6423,11.4182,0.8152,1,-0.0916,0.9176,8.0445
117,19218.012966,1,971.40,666.11,20.39,20.16,0.7691,6.2389,7.5923,11.4933,0.8291,1,-0.0898,0.9113,7.9919
118,19218.028862,1,971.29,665.99,20.09,20.14,0.8007,6.3336,7.7180,11.3062,0.7484,1,-0.0925,0.9250,8.1242
119,19218.044678,1,971.33,666.19,20.23,20.28,0.8408,6.2895,7.5566,11.5477,0.8164,1,-0.0901,0.9078,7.9543
120,19218.060483,1,971.24,666.05,19.90,19.85,0.7476,6.3932,7.6587,11.3937,0.7530,1,-0.0923,0.9185,8.0618
121,19218.076373,1,971.32,666.36,20.55,20.78,0.7732,6.1927,7.7173,11.3071,0.7616,1,-0.0921,0.9290,8.1235
122,19218.091940,1,971.24,666.33,20.23,20.41,0.7491,6.2908,7.5992,11.4828,0.7857,1,-0.0916,0.9145,7.9992
123,19218.107630,1,971.26,666.27,20.16,20.53,0.8210,6.3115,7.5967,11.4868,0.8044,1,-0.0914,0.9135,7.9965
124,19218.124446,1,971.19,666.40,20.18,20.61,0.7786,6.3066,7.5734,11.5220,0.7801,1,-0.0918,0.9121,7.9720
125,19218.141589,1,971.04,666.71,20.05,21.23,0.7969,6.3472,7.6631,11.3872,0.7359,1,-0.0946,0.9264,8.0664
126,19218.157551,1,970.98,666.63,20.64,21.36,0.8141,6.1658,7.3843,11.8171,0.7924,1,-0.0918,0.8919,7.7730
127,19218.174366,1,971.19,666.22,20.23,20.44,0.8152,6.2908,7.5972,11.4860,0.8199,1,-0.0921,0.9130,7.9970
128,19218.191301,1,971.30,666.37,19.84,20.56,0.8256,6.4121,7.6019,11.4789,0.8500,1,-0.0909,0.9152,8.0020
129,19218.207063,1,971.20,666.36,20.28,20.68,0.8164,6.2738,7.5558,11.5488,0.8257,1,-0.0915,0.9095,7.9535
130,19218.223398,1,971.25,666.24,20.35,20.66,0.8164,6.2521,7.6995,11.3333,0.7455,1,-0.0927,0.9255,8.1047
131,19218.242735,1,971.31,666.04,20.04,20.12,0.8069,6.3484,7.6708,11.3757,0.7486,1,-0.0916,0.9199,8.0745
132,19218.257248,1,971.21,666.37,20.18,20.58,0.8081,6.3054,7.6266,11.4416,0.8326,1,-0.0923,0.9182,8.0281
133,19218.274697,1,971.24,665.96,20.23,19.99,0.8256,6.2908,7.7103,11.3175,0.7039,1,-0.0930,0.9238,8.1161
134,19218.291515,1,971.20,666.50,20.55,20.92,0.8199,6.1903,7.4121,11.7727,0.8083,1,-0.0898,0.8938,7.8023
135,19218.307026,1,971.21,666.11,20.16,20.28,0.8470,6.3127,7.6677,11.3803,0.7427,1,-0.0927,0.9202,8.0713
136,19218.323098,1,971.15,666.24,20.30,20.38,0.8520,6.2666,7.5979,11.4849,0.8001,1,-0.0925,0.9133,7.9978
137,19218.341505,1,971.25,666.46,20.20,20.82,0.8470,6.2993,7.6276,11.4402,0.7771,1,-0.0918,0.9193,8.0290
138,19218.357474,1,971.26,666.13,20.03,19.98,0.8081,6.3521,7.6171,11.4560,0.7869,1,-0.0916,0.9144,8.0180
139,19218.374647,1,971.22,666.29,20.26,20.48,0.8129,6.2811,7.6632,11.3871,0.8434,1,-0.0926,0.9217,8.0665
140,19218.391913,1,971.12,666.30,20.39,20.51,0.8470,6.2402,7.4005,11.7913,0.8128,1,-0.0905,0.8902,7.7900
141,19218.407512,1,971.23,666.23,20.46,20.55,0.7994,6.2187,7.6164,11.4570,0.7644,1,-0.0919,0.9154,8.0172
142,19218.424716,1,971.17,666.27,20.24,20.57,0.8366,6.2859,7.6926,11.3434,0.7467,1,-0.0935,0.9250,8.0975
143,19218.442153,1,971.32,666.30,20.60,20.59,0.8366,6.1762,7.6462,11.4124,0.8205,1,-0.0913,0.9198,8.0486
144,19218.457277,1,971.10,666.30,20.13,20.43,0.7786,6.3201,7.6022,11.4783,0.8014,1,-0.0932,0.9145,8.0024
145,19218.474755,1,971.18,666.13,20.50,20.12,0.7840,6.2069,7.3983,11.7947,0.8444,1,-0.0898,0.8882,7.7877
146,19218.491993,1,971.13,666.53,20.30,20.71,0.7786,6.2690,7.4371,11.7332,0.8227,1,-0.0908,0.8971,7.8285
147,19218.507105,1,971.21,666.33,20.05,20.41,0.8222,6.3459,7.5864,11.5023,0.8188,1,-0.0918,0.9129,7.9857
148,19218.522982,1,971.31,666.09,20.59,20.02,0.7879,6.1786,7.6293,11.4376,0.7886,1,-0.0912,0.9154,8.0309
149,19218.541323,1,971.26,666.62,20.61,21.16,0.6876,6.1739,7.3542,11.8655,0.7763,1,-0.0885,0.8881,7.7412
150,19218.557226,1,971.10,666.68,20.44,21.16,0.7402,6.2247,7.3306,11.9037,0.8028,1,-0.0899,0.8859,7.7164
151,19218.574235,1,971.26,666.20,20.74,20.46,0.8069,6.1355,7.4367,11.7338,0.8248,1,-0.0895,0.8935,7.8281
152,19218.592371,1,971.11,666.59,20.38,20.98,0.6654,6.2425,7.3701,11.8398,0.7910,1,-0.0902,0.8897,7.7580
153,19218.607141,1,971.20,666.61,20.49,20.91,0.7918,6.2092,7.3532,11.8671,0.7809,1,-0.0891,0.8879,7.7402
154,19218.623906,1,971.37,666.15,20.52,20.29,0.7718,6.1997,7.6199,11.4517,0.8165,1,-0.0904,0.9149,8.0210
155,19218.641546,1,971.29,666.33,20.24,20.57,0.8256,6.2871,7.5678,11.5305,0.7930,1,-0.0907,0.9107,7.9661
156,19218.657609,1,971.24,666.52,20.98,20.98,0.7718,6.0647,7.3414,11.8861,0.7907,1,-0.0884,0.8855,7.7278
157,19218.673753,1,971.27,666.35,20.70,20.27,0.7918,6.1483,7.3383,11.8911,0.7911,1,-0.0881,0.8832,7.7246
158,19218.691114,1,971.16,666.59,20.50,21.09,0.8480,6.2080,7.3939,11.8018,0.7801,1,-0.0900,0.8926,7.7831
159,19218.706894,1,971.24,666.31,20.52,20.78,0.8376,6.2021,7.5207,11.6028,0.8359,1,-0.0906,0.9048,7.9165
160,19218.724583,1,971.28,666.36,20.34,20.45,0.7994,6.2545,7.6094,11.4675,0.8084,1,-0.0913,0.9160,8.0099
161,19218.741675,1,971.28,666.27,20.34,20.73,0.8199,6.2545,7.6849,11.3549,0.7437,1,-0.0922,0.9241,8.0894
162,19218.756969,1,971.24,666.36,20.16,20.53,0.8129,6.3127,7.6241,11.4454,0.8457,1,-0.0919,0.9178,8.0254
163,19218.774494,1,971.21,666.26,20.73,20.50,0.6397,6.1378,7.4242,11.7537,0.8370,1,-0.0898,0.8926,7.8149
164,19218.791798,1,971.35,666.28,20.52,20.46,0.7892,6.2021,7.5855,11.5036,0.8198,1,-0.0902,0.9122,7.9848
165,19218.807017,1,971.36,666.18,20.45,20.39,0.8081,6.2211,7.6877,11.3507,0.7511,1,-0.0913,0.9235,8.0923
166,19218.824824,1,971.27,666.36,20.58,20.75,0.7905,6.1833,7.4802,11.6656,0.8134,1,-0.0898,0.9005,7.8739
167,19218.843118,1,971.16,666.49,20.20,21.13,0.8344,6.2981,7.7504,11.2589,0.7147,1,-0.0943,0.9344,8.1583
168,19218.857830,1,971.18,666.04,19.91,20.27,0.8187,6.3895,7.6627,11.3877,0.7419,1,-0.0930,0.9189,8.0660
169,19218.874067,1,971.25,665.67,19.67,19.41,0.7931,6.4681,7.7625,11.2413,0.6960,1,-0.0935,0.9267,8.1711
170,19218.891333,1,971.16,666.46,20.16,20.49,0.8222,6.3127,7.5974,11.4856,0.8279,1,-0.0925,0.9156,7.9973
171,19218.904087,1,971.22,666.39,20.41,20.59,0.6270,6.2330,7.6216,11.4492,0.8220,1,-0.0921,0.9178,8.0227
172,19218.924210,1,971.13,666.38,20.71,20.74,0.6663,6.1425,7.3839,11.8178,0.8243,1,-0.0902,0.8891,7.7725
173,19218.942054,1,971.13,666.38,20.41,21.01,0.8429,6.2330,7.4390,11.7302,0.8013,1,-0.0909,0.8957,7.8306
174,19218.957281,1,971.26,666.40,20.83,20.87,0.7879,6.1079,7.4701,11.6814,0.8124,1,-0.0898,0.8997,7.8632
175,19218.975975,1,971.19,666.20,20.42,20.56,0.8418,6.2306,7.4662,11.6875,0.7692,1,-0.0906,0.8971,7.8591
176,19218.994042,1,971.19,666.44,19.89,20.55,0.7866,6.3983,7.6056,11.4733,0.8103,1,-0.0922,0.9164,8.0059
177,19219.009841,1,971.06,666.21,20.15,20.30,0.8333,6.3139,7.4194,11.7612,0.8387,1,-0.0914,0.8916,7.8099
178,19219.025601,1,971.07,666.49,20.57,20.73,0.7866,6.1845,7.3799,11.8242,0.8373,1,-0.0907,0.8898,7.7683
179,19219.041331,1,971.11,666.22,19.85,20.43,0.8245,6.4109,7.6186,11.4536,0.8256,1,-0.0933,0.9156,8.0196
180,19219.057121,1,971.23,666.00,20.15,19.82,0.6325,6.3139,7.6215,11.4493,0.7580,1,-0.0920,0.9136,8.0227
181,19219.074622,1,971.36,666.26,20.78,20.80,0.7432,6.1228,7.3994,11.7930,0.7791,1,-0.0879,0.8897,7.7889
182,19219.091359,1,971.29,666.28,20.36,20.78,0.8233,6.2497,7.6628,11.3876,0.7531,1,-0.0918,0.9216,8.0661
183,19219.107348,1,971.13,666.29,20.62,20.46,0.5898,6.1704,7.3751,11.8318,0.8089,1,-0.0901,0.8870,7.7633
184,19219.124383,1,971.43,665.95,20.16,19.90,0.8311,6.3127,7.6149,11.4593,0.7128,1,-0.0897,0.9122,8.0157
185,19219.142078,1,971.32,666.49,20.48,21.02,0.8164,6.2116,7.7088,11.3196,0.7441,1,-0.0920,0.9295,8.1145
186,19219.157197,1,971.34,666.12,20.27,20.25,0.7732,6.2786,7.5941,11.4907,0.8001,1,-0.0904,0.9116,7.9938
187,19219.173688,1,971.13,666.39,20.79,20.80,0.8007,6.1194,7.5258,11.5949,0.7747,1,-0.0919,0.9063,7.9219
188,19219.191043,1,971.37,666.28,20.39,20.75,0.8429,6.2389,7.7025,11.3289,0.7397,1,-0.0914,0.9264,8.1079
189,19219.206972,1,971.06,666.27,20.44,20.53,0.8233,6.2247,7.4475,11.7168,0.8015,1,-0.0917,0.8955,7.8395
190,19219.224361,1,971.24,665.91,19.91,19.89,0.7827,6.3920,7.7256,11.2951,0.7071,1,-0.0931,0.9250,8.1322
191,19219.241784,1,971.28,666.27,20.00,20.43,0.8289,6.3633,7.6546,11.3998,0.8141,1,-0.0919,0.9204,8.0575
192,19219.257079,1,971.26,665.90,20.12,20.03,0.8069,6.3237,7.6942,11.3411,0.7153,1,-0.0925,0.9211,8.0992
193,19219.274762,1,971.21,666.24,20.27,20.33,0.7663,6.2786,7.6018,11.4789,0.8165,1,-0.0920,0.9138,8.0019
194,19219.291813,1,971.10,666.44,20.00,20.54,0.8549,6.3633,7.5996,11.4823,0.7999,1,-0.0931,0.9157,7.9996
195,19219.306978,1,971.18,666.13,20.32,20.39,0.8397,6.2629,7.6459,11.4128,0.7664,1,-0.0929,0.9179,8.0483
196,19219.323639,1,971.15,666.39,20.55,20.79,0.8199,6.1915,7.3381,11.8915,0.8244,1,-0.0894,0.8837,7.7243
197,19219.341357,1,970.96,666.56,20.32,21.09,0.8408,6.2606,7.3851,11.8159,0.7639,1,-0.0921,0.8912,7.7738
198,19219.357986,1,971.30,666.31,20.50,20.65,0.8210,6.2068,7.7174,11.3071,0.7764,1,-0.0924,0.9285,8.1236
199,19219.372787,1,971.27,666.14,20.29,20.23,0.6584,6.2714,7.5881,11.4997,0.7768,1,-0.0911,0.9111,7.9875
