frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
31,18681.754173,1,1028.06,994.00,164.38,192.38,0.9425,0.7758,0.9069,96.2222,0.9359,0,0.0517,0.4383,0.7758
32,18681.770049,1,1027.91,992.91,165.19,191.06,0.9515,0.7720,0.9139,95.4874,0.9357,0,0.0513,0.4350,0.7720
33,18681.785938,1,1027.38,993.66,165.50,192.56,0.9522,0.7705,0.9108,95.8096,0.9927,0,0.0507,0.4349,0.7705
34,18681.801781,1,1028.09,994.22,164.19,193.19,0.9442,0.7767,0.9186,95.0004,0.9709,0,0.0518,0.4390,0.7767
35,18681.817742,1,1027.31,994.00,165.62,194.00,0.9500,0.7699,0.9092,95.9762,0.9486,0,0.0506,0.4350,0.7699
36,18681.833690,1,1027.22,993.94,166.06,193.00,0.9533,0.7679,0.9103,95.8625,0.9936,0,0.0503,0.4338,0.7679
37,18681.849477,1,1028.12,993.88,164.75,192.75,0.9462,0.7740,0.9153,95.3432,0.9921,0,0.0517,0.4372,0.7740
38,18681.865318,1,1027.41,993.47,165.31,192.44,0.9519,0.7714,0.9118,95.7053,0.9827,0,0.0508,0.4352,0.7714
39,18681.881254,1,1027.12,993.59,166.25,193.31,0.9493,0.7670,0.9122,95.6606,0.9555,0,0.0502,0.4329,0.7670
40,18681.897229,1,1027.88,993.38,165.25,192.38,0.9462,0.7717,0.9161,95.2530,0.9957,0,0.0513,0.4353,0.7717
41,18681.913672,1,1027.53,993.16,164.94,191.56,0.9550,0.7731,0.9123,95.6498,0.9866,0,0.0510,0.4359,0.7731
42,18681.928944,1,1027.53,992.59,165.44,191.06,0.9543,0.7708,0.9107,95.8255,0.9741,0,0.0509,0.4340,0.7708
43,18681.946889,1,1028.19,993.72,164.12,192.19,0.9429,0.7770,0.9354,93.2889,0.9633,0,0.0520,0.4387,0.7770
44,18681.963416,1,1027.59,992.97,165.56,191.44,0.9543,0.7702,0.9089,96.0089,0.9999,0,0.0509,0.4341,0.7702
45,18681.979049,1,1027.25,993.66,165.75,192.19,0.9546,0.7693,0.9129,95.5925,0.9588,0,0.0505,0.4343,0.7693
46,18681.997023,1,1028.25,993.38,164.25,191.38,0.9458,0.7764,0.9166,95.2045,0.9854,0,0.0520,0.4380,0.7764
47,18682.013392,1,1027.59,994.66,165.81,194.69,0.9493,0.7690,0.9073,96.1867,0.9914,0,0.0508,0.4352,0.7690
48,18682.028854,1,1027.66,993.19,165.44,191.25,0.9533,0.7708,0.9078,96.1266,0.9944,0,0.0510,0.4346,0.7708
49,18682.046921,1,1027.94,993.44,165.12,192.38,0.9466,0.7723,0.9154,95.3318,0.9657,0,0.0514,0.4357,0.7723
50,18682.064335,1,1027.44,993.81,165.50,192.50,0.9526,0.7705,0.9066,96.2571,0.9610,0,0.0507,0.4351,0.7705
51,18682.082776,1,1027.59,993.34,165.56,192.56,0.9536,0.7702,0.9096,95.9343,0.9463,0,0.0509,0.4345,0.7702
52,18682.099055,1,1028.38,994.38,164.50,192.75,0.9433,0.7752,0.9179,95.0729,0.9981,0,0.0520,0.4384,0.7752
53,18682.116799,1,1027.66,993.72,165.06,192.44,0.9519,0.7725,0.9153,95.3441,0.9668,0,0.0511,0.4362,0.7725
54,18682.132608,1,1027.50,993.66,165.62,192.56,0.9553,0.7699,0.9072,96.1970,0.9860,0,0.0508,0.4346,0.7699
55,18682.148492,1,1028.44,993.62,164.00,191.88,0.9438,0.7776,0.9284,93.9999,0.9839,0,0.0523,0.4389,0.7776
56,18682.164362,1,1027.69,993.50,165.00,192.25,0.9462,0.7728,0.9088,96.0236,0.9771,0,0.0512,0.4361,0.7728
57,18682.180356,1,1027.62,994.00,165.62,193.75,0.9546,0.7699,0.9093,95.9720,0.9770,0,0.0509,0.4350,0.7699
58,18682.197328,1,1028.03,993.69,164.81,192.38,0.9446,0.7737,0.9134,95.5428,0.9810,0,0.0516,0.4368,0.7737
59,18682.214017,1,1027.69,994.06,165.25,193.62,0.9504,0.7717,0.9208,94.7757,0.9459,0,0.0511,0.4360,0.7717
60,18682.230345,1,1027.25,993.25,166.12,192.00,0.9550,0.7676,0.9065,96.2707,0.9692,0,0.0503,0.4329,0.7676
61,18682.248364,1,1028.38,993.66,164.38,192.31,0.9412,0.7758,0.9189,94.9631,0.9787,0,0.0521,0.4380,0.7758
62,18682.263436,1,1027.47,993.38,165.69,192.38,0.9533,0.7696,0.9077,96.1396,0.9927,0,0.0507,0.4342,0.7696
63,18682.279102,1,1027.44,993.53,166.12,192.56,0.9515,0.7676,0.9051,96.4199,0.9735,0,0.0505,0.4332,0.7676
64,18682.297393,1,1028.00,993.16,164.50,191.81,0.9429,0.7752,0.9114,95.7507,0.9791,0,0.0516,0.4371,0.7752
65,18682.313561,1,1027.62,993.38,165.25,192.38,0.9474,0.7717,0.9139,95.4904,0.9090,0,0.0510,0.4353,0.7717
66,18682.329302,1,1027.34,992.69,165.94,191.12,0.9546,0.7684,0.9111,95.7822,0.9926,0,0.0505,0.4328,0.7684
67,18682.347074,1,1027.91,994.47,164.81,193.44,0.9442,0.7737,0.9178,95.0843,0.9458,0,0.0514,0.4376,0.7737
68,18682.364147,1,1027.53,992.66,165.94,190.94,0.9556,0.7685,0.9121,95.6747,0.9886,0,0.0507,0.4327,0.7685
69,18682.380176,1,1027.44,993.53,165.62,192.81,0.9543,0.7699,0.9058,96.3383,0.9848,0,0.0507,0.4345,0.7699
70,18682.395197,1,1028.19,993.06,164.25,190.62,0.9412,0.7764,0.9342,93.4138,0.9713,0,0.0519,0.4376,0.7764
71,18682.413664,1,1027.56,993.16,165.38,191.81,0.9526,0.7711,0.9093,95.9678,0.9903,0,0.0509,0.4347,0.7711
72,18682.428713,1,1027.66,994.19,165.81,193.38,0.9533,0.7690,0.9089,96.0156,0.9518,0,0.0509,0.4347,0.7690
73,18682.445015,1,1028.28,993.62,165.31,192.25,0.9478,0.7714,0.9125,95.6386,0.9120,0,0.0517,0.4354,0.7714
74,18682.463641,1,1027.62,993.56,165.25,192.00,0.9515,0.7717,0.9104,95.8535,0.9070,0,0.0510,0.4355,0.7717
75,18682.481856,1,1027.44,993.44,165.75,192.38,0.9519,0.7693,0.9067,96.2503,0.9861,0,0.0507,0.4341,0.7693
76,18682.500984,1,1028.09,993.09,164.31,191.81,0.9438,0.7761,0.9120,95.6909,0.9526,0,0.0518,0.4375,0.7761
77,18682.515085,1,1027.69,993.78,165.50,193.19,0.9526,0.7705,0.9084,96.0699,0.9651,0,0.0510,0.4351,0.7705
78,18682.531020,1,1027.62,993.59,165.75,193.06,0.9519,0.7693,0.9135,95.5341,0.9981,0,0.0509,0.4342,0.7693
79,18682.546896,1,1028.38,993.69,164.25,192.62,0.9442,0.7764,0.9372,93.1141,0.9675,0,0.0521,0.4383,0.7764
80,18682.563505,1,1027.62,994.00,165.12,192.75,0.9522,0.7722,0.9150,95.3749,0.9803,0,0.0510,0.4363,0.7722
81,18682.580749,1,1027.44,994.03,165.62,193.31,0.9508,0.7699,0.9044,96.4911,0.9839,0,0.0507,0.4350,0.7699
82,18682.596865,1,1028.28,993.41,163.94,191.19,0.9442,0.7779,0.9316,93.6717,0.9517,0,0.0521,0.4389,0.7779
83,18682.614008,1,1027.38,993.31,165.62,192.38,0.9550,0.7699,0.9116,95.7278,0.9309,0,0.0506,0.4342,0.7699
84,18682.629164,1,1027.53,993.88,165.81,193.62,0.9493,0.7690,0.9087,96.0328,0.9752,0,0.0507,0.4344,0.7690
85,18682.646856,1,1027.97,993.84,165.56,193.06,0.9458,0.7702,0.9091,95.9919,0.9840,0,0.0513,0.4350,0.7702
86,18682.666067,1,1027.28,993.16,165.56,191.94,0.9497,0.7702,0.9072,96.1899,0.9972,0,0.0505,0.4342,0.7702
87,18682.679464,1,1027.41,993.34,165.69,192.94,0.9526,0.7696,0.9070,96.2093,0.9612,0,0.0506,0.4341,0.7696
88,18682.698856,1,1027.84,993.75,166.06,193.38,0.9485,0.7679,0.9076,96.1550,0.9600,0,0.0510,0.4336,0.7679
89,18682.713670,1,1027.16,993.31,166.19,192.50,0.9550,0.7673,0.9097,95.9282,0.9878,0,0.0502,0.4328,0.7673
90,18682.729539,1,1027.50,993.62,165.38,192.75,0.9550,0.7711,0.9064,96.2787,0.9694,0,0.0508,0.4352,0.7711
91,18682.747153,1,1028.16,994.00,164.69,193.00,0.9442,0.7743,0.9223,94.6219,0.9958,0,0.0518,0.4375,0.7743
92,18682.763805,1,1027.56,993.38,165.75,192.50,0.9526,0.7693,0.9081,96.0948,0.9982,0,0.0508,0.4340,0.7693
93,18682.780318,1,1027.28,994.00,165.69,193.50,0.9504,0.7696,0.9059,96.3319,0.9748,0,0.0505,0.4348,0.7696
94,18682.796572,1,1028.19,993.84,165.00,193.19,0.9462,0.7729,0.9182,95.0432,0.9813,0,0.0517,0.4365,0.7729
95,18682.813756,1,1027.59,993.09,165.19,191.19,0.9526,0.7720,0.9150,95.3746,0.8863,0,0.0510,0.4352,0.7720
96,18682.828939,1,1027.09,992.81,166.19,191.00,0.9515,0.7673,0.9090,95.9998,0.9950,0,0.0502,0.4322,0.7673
97,18682.847062,1,1028.09,992.97,164.31,190.56,0.9395,0.7761,0.9075,96.1584,0.9306,0,0.0518,0.4374,0.7761
98,18682.864000,1,1027.84,994.44,165.31,194.62,0.9504,0.7714,0.9149,95.3837,0.9170,0,0.0512,0.4363,0.7714
99,18682.880297,1,1027.53,994.00,165.56,193.50,0.9519,0.7702,0.9121,95.6726,0.9889,0,0.0508,0.4351,0.7702
100,18682.895765,1,1028.03,992.81,164.69,190.12,0.9429,0.7743,0.9154,95.3303,0.9774,0,0.0516,0.4362,0.7743
101,18682.911837,1,1027.44,993.97,165.75,192.94,0.9497,0.7693,0.9070,96.2117,0.9897,0,0.0507,0.4346,0.7693
102,18682.930879,1,1027.41,994.34,165.69,193.56,0.9497,0.7696,0.9075,96.1559,0.9967,0,0.0506,0.4352,0.7696
103,18682.948595,1,1028.03,993.41,165.06,191.06,0.9433,0.7726,0.9164,95.2285,0.9135,0,0.0515,0.4359,0.7726
104,18682.964360,1,1027.25,994.00,165.88,193.25,0.9508,0.7687,0.9117,95.7140,0.9668,0,0.0504,0.4343,0.7687
105,18682.980296,1,1027.66,993.75,165.19,193.38,0.9497,0.7720,0.9183,95.0287,0.9847,0,0.0511,0.4359,0.7720
106,18682.997305,1,1028.03,993.94,164.81,193.12,0.9404,0.7737,0.9168,95.1871,0.9898,0,0.0516,0.4371,0.7737
107,18683.014361,1,1027.25,993.53,165.50,192.44,0.9533,0.7705,0.9088,96.0270,0.9901,0,0.0505,0.4348,0.7705
108,18683.029041,1,1027.28,993.81,165.69,193.12,0.9511,0.7696,0.9088,96.0228,0.9926,0,0.0505,0.4346,0.7696
109,18683.047850,1,1028.25,993.25,164.38,191.12,0.9425,0.7758,0.9192,94.9372,0.9982,0,0.0519,0.4375,0.7758
110,18683.063455,1,1027.34,993.62,166.19,192.62,0.9529,0.7673,0.9086,96.0400,0.9660,0,0.0504,0.4331,0.7673
111,18683.079163,1,1027.03,993.12,166.44,192.25,0.9550,0.7661,0.9014,96.8065,0.9735,0,0.0500,0.4319,0.7661
112,18683.096995,1,1028.03,993.78,164.81,192.56,0.9446,0.7737,0.9133,95.5534,0.9651,0,0.0516,0.4369,0.7737
113,18683.116026,1,1027.41,993.53,165.56,192.69,0.9543,0.7702,0.9089,96.0094,0.9332,0,0.0507,0.4346,0.7702
114,18683.132141,1,1027.38,993.38,166.00,192.25,0.9529,0.7682,0.9053,96.3919,0.9720,0,0.0505,0.4333,0.7682
115,18683.149490,1,1027.88,993.75,165.38,192.75,0.9478,0.7711,0.9136,95.5149,0.9999,0,0.0512,0.4354,0.7711
116,18683.165344,1,1027.53,993.91,165.31,193.06,0.9515,0.7714,0.9114,95.7524,0.9504,0,0.0509,0.4357,0.7714
117,18683.181260,1,1027.16,993.06,166.44,191.50,0.9566,0.7661,0.9013,96.8247,0.9512,0,0.0501,0.4319,0.7661
118,18683.197270,1,1028.12,993.66,164.50,192.69,0.9442,0.7752,0.9146,95.4114,0.9382,0,0.0518,0.4376,0.7752
119,18683.213850,1,1027.59,993.41,166.06,192.94,0.9543,0.7679,0.9103,95.8647,0.9699,0,0.0507,0.4332,0.7679
120,18683.228858,1,1027.56,993.09,166.00,192.31,0.9546,0.7682,0.9119,95.6932,0.9762,0,0.0507,0.4330,0.7682
121,18683.247343,1,1028.19,994.00,164.62,192.75,0.9478,0.7746,0.9102,95.8800,0.9886,0,0.0518,0.4376,0.7746
122,18683.263351,1,1027.25,993.22,166.50,191.94,0.9546,0.7658,0.9082,96.0828,0.9993,0,0.0502,0.4319,0.7658
123,18683.279320,1,1027.31,993.47,165.38,192.44,0.9543,0.7711,0.9100,95.8997,0.9861,0,0.0506,0.4351,0.7711
124,18683.298241,1,1027.91,993.84,164.94,191.94,0.9446,0.7731,0.9187,94.9922,0.9833,0,0.0514,0.4366,0.7731
125,18683.313965,1,1027.38,994.12,165.88,193.88,0.9522,0.7687,0.9119,95.6927,0.9791,0,0.0506,0.4345,0.7687
126,18683.329862,1,1027.69,993.19,165.12,191.88,0.9546,0.7722,0.9164,95.2318,0.9885,0,0.0511,0.4354,0.7722
127,18683.347373,1,1028.22,993.91,164.81,192.69,0.9425,0.7738,0.9236,94.4843,0.9821,0,0.0518,0.4371,0.7738
128,18683.363647,1,1027.34,994.09,165.81,192.94,0.9522,0.7690,0.9046,96.4684,0.9807,0,0.0505,0.4346,0.7690
129,18683.379401,1,1027.69,994.12,165.12,193.50,0.9497,0.7722,0.9069,96.2271,0.8491,0,0.0511,0.4364,0.7722
130,18683.395744,1,1028.12,993.34,164.62,192.06,0.9442,0.7746,0.9109,95.7972,0.9681,0,0.0517,0.4369,0.7746
131,18683.413929,1,1027.44,994.06,165.75,193.50,0.9511,0.7693,0.9090,96.0012,0.9695,0,0.0507,0.4347,0.7693
132,18683.428723,1,1027.56,993.78,165.75,193.19,0.9508,0.7693,0.9078,96.1305,0.9707,0,0.0508,0.4344,0.7693
133,18683.446950,1,1028.19,993.66,164.38,192.44,0.9450,0.7758,0.9221,94.6429,0.9656,0,0.0519,0.4379,0.7758
134,18683.462700,1,1027.44,993.81,166.12,193.12,0.9536,0.7676,0.9034,96.5968,0.9856,0,0.0505,0.4335,0.7676
135,18683.478510,1,1027.28,992.75,165.94,191.12,0.9553,0.7684,0.9073,96.1824,0.9834,0,0.0504,0.4328,0.7684
136,18683.497174,1,1028.09,993.31,164.31,191.75,0.9458,0.7761,0.9177,95.0923,0.9699,0,0.0518,0.4377,0.7761
137,18683.516708,1,1027.25,993.53,165.88,192.69,0.9522,0.7687,0.9090,95.9993,0.9693,0,0.0504,0.4338,0.7687
138,18683.533316,1,1027.38,993.47,165.50,192.44,0.9522,0.7705,0.9139,95.4844,0.9912,0,0.0507,0.4347,0.7705
139,18683.548553,1,1027.97,993.34,164.94,191.94,0.9438,0.7731,0.9154,95.3300,0.9962,0,0.0515,0.4361,0.7731
140,18683.564626,1,1027.28,993.81,166.31,193.88,0.9519,0.7667,0.9119,95.6945,0.9975,0,0.0503,0.4330,0.7667
141,18683.580448,1,1027.34,993.25,165.69,192.25,0.9540,0.7696,0.9070,96.2109,0.9368,0,0.0506,0.4340,0.7696
142,18683.597185,1,1028.31,993.03,163.88,191.31,0.9433,0.7782,0.9226,94.5820,0.9859,0,0.0522,0.4386,0.7782
143,18683.613516,1,1027.28,993.34,166.31,192.31,0.9500,0.7667,0.9064,96.2790,0.9631,0,0.0503,0.4325,0.7667
144,18683.629068,1,1027.47,993.69,165.69,192.88,0.9536,0.7696,0.9095,95.9507,0.9786,0,0.0507,0.4345,0.7696
145,18683.647170,1,1028.00,993.75,165.62,192.50,0.9466,0.7699,0.9144,95.4344,0.9630,0,0.0513,0.4347,0.7699
146,18683.663500,1,1027.34,993.34,165.81,192.81,0.9550,0.7690,0.9103,95.8658,0.9973,0,0.0505,0.4338,0.7690
147,18683.680132,1,1027.47,993.44,165.81,192.50,0.9553,0.7690,0.9080,96.1117,0.9921,0,0.0507,0.4339,0.7690
148,18683.697122,1,1028.03,993.97,165.69,193.69,0.9485,0.7697,0.9187,94.9846,0.9598,0,0.0513,0.4348,0.7697
149,18683.713233,1,1027.47,993.81,165.81,193.12,0.9533,0.7690,0.9073,96.1824,0.9628,0,0.0507,0.4343,0.7690
150,18683.729017,1,1027.41,993.25,165.56,191.88,0.9500,0.7702,0.9090,96.0016,0.9721,0,0.0507,0.4343,0.7702
151,18683.747467,1,1028.00,993.09,164.75,190.19,0.9429,0.7740,0.9080,96.1055,0.9863,0,0.0516,0.4363,0.7740
152,18683.764601,1,1027.50,993.47,165.50,192.69,0.9529,0.7705,0.9054,96.3862,0.9664,0,0.0508,0.4347,0.7705
153,18683.782146,1,1027.44,993.19,165.88,192.25,0.9553,0.7687,0.9068,96.2390,0.9904,0,0.0506,0.4335,0.7687
154,18683.798143,1,1027.84,993.75,165.56,193.12,0.9482,0.7702,0.9129,95.5869,0.9527,0,0.0511,0.4349,0.7702
155,18683.813947,1,1027.34,993.31,165.94,192.50,0.9553,0.7684,0.9110,95.7933,0.9775,0,0.0505,0.4334,0.7684
156,18683.830582,1,1027.44,994.09,165.50,193.06,0.9522,0.7705,0.9106,95.8354,0.9168,0,0.0507,0.4354,0.7705
157,18683.847777,1,1028.00,993.53,164.50,191.81,0.9438,0.7752,0.9189,94.9654,0.9960,0,0.0516,0.4375,0.7752
158,18683.863927,1,1027.41,993.34,165.81,193.44,0.9550,0.7690,0.9142,95.4535,0.9886,0,0.0506,0.4338,0.7690
159,18683.879807,1,1027.19,993.84,166.12,193.31,0.9553,0.7676,0.9088,96.0215,0.9522,0,0.0503,0.4335,0.7676
160,18683.899027,1,1027.91,993.97,165.56,193.44,0.9508,0.7702,0.9136,95.5167,0.9515,0,0.0512,0.4351,0.7702
161,18683.913932,1,1027.38,993.69,165.75,193.50,0.9529,0.7693,0.9100,95.8950,0.9873,0,0.0506,0.4343,0.7693
162,18683.930573,1,1027.56,993.16,165.62,191.94,0.9579,0.7699,0.9064,96.2724,0.9860,0,0.0508,0.4341,0.7699
163,18683.947278,1,1028.34,993.94,164.06,192.75,0.9442,0.7773,0.9209,94.7658,0.9305,0,0.0521,0.4391,0.7773
164,18683.964262,1,1027.31,993.06,165.88,191.62,0.9526,0.7687,0.9085,96.0518,0.9425,0,0.0505,0.4333,0.7687
165,18683.980924,1,1027.38,993.50,165.50,192.62,0.9543,0.7705,0.9113,95.7573,0.9840,0,0.0507,0.4348,0.7705
166,18683.996624,1,1028.03,993.59,165.56,192.69,0.9485,0.7702,0.9146,95.4163,0.9572,0,0.0513,0.4347,0.7702
167,18684.013399,1,1027.22,993.09,165.81,191.81,0.9529,0.7690,0.9024,96.7076,0.9941,0,0.0504,0.4335,0.7690
168,18684.029242,1,1027.34,993.59,165.56,193.19,0.9536,0.7702,0.9117,95.7165,0.9650,0,0.0506,0.4347,0.7702
169,18684.047111,1,1028.16,992.47,164.81,189.94,0.9438,0.7737,0.9200,94.8522,0.9638,0,0.0517,0.4355,0.7737
170,18684.063235,1,1027.50,992.97,166.00,191.56,0.9543,0.7682,0.9028,96.6570,0.8972,0,0.0506,0.4329,0.7682
171,18684.078699,1,1027.44,993.72,165.50,192.69,0.9543,0.7705,0.9056,96.3610,0.9609,0,0.0507,0.4350,0.7705
172,18684.096923,1,1028.22,993.97,164.56,193.06,0.9433,0.7749,0.9185,95.0089,0.9475,0,0.0519,0.4378,0.7749
173,18684.113977,1,1027.38,993.53,165.75,192.81,0.9543,0.7693,0.9117,95.7182,0.9846,0,0.0506,0.4342,0.7693
174,18684.129390,1,1027.31,993.62,166.00,192.50,0.9526,0.7682,0.9090,96.0039,0.9710,0,0.0504,0.4336,0.7682
175,18684.148731,1,1028.09,993.91,164.69,192.56,0.9433,0.7743,0.9191,94.9518,0.9571,0,0.0517,0.4374,0.7743
176,18684.164968,1,1027.53,993.81,166.06,192.62,0.9533,0.7679,0.9074,96.1750,0.9753,0,0.0507,0.4336,0.7679
177,18684.180882,1,1027.78,993.75,165.06,192.62,0.9511,0.7725,0.9125,95.6375,0.9422,0,0.0512,0.4362,0.7725
178,18684.197432,1,1028.09,993.59,164.44,192.06,0.9442,0.7755,0.9170,95.1655,0.9704,0,0.0518,0.4377,0.7755
179,18684.213584,1,1027.34,993.09,165.81,192.06,0.9556,0.7690,0.9054,96.3792,0.9886,0,0.0505,0.4335,0.7690
180,18684.230748,1,1027.28,993.47,165.69,192.56,0.9529,0.7696,0.9068,96.2398,0.9606,0,0.0505,0.4342,0.7696
181,18684.247288,1,1027.84,993.59,164.56,191.94,0.9438,0.7749,0.9140,95.4750,0.9897,0,0.0515,0.4374,0.7749
182,18684.263813,1,1027.31,993.59,165.75,193.06,0.9515,0.7693,0.9059,96.3307,0.9882,0,0.0505,0.4342,0.7693
183,18684.280292,1,1027.19,993.81,166.12,193.00,0.9546,0.7676,0.9064,96.2823,0.9481,0,0.0503,0.4335,0.7676
184,18684.297220,1,1027.91,993.53,164.94,192.06,0.9489,0.7731,0.9207,94.7797,0.9817,0,0.0514,0.4363,0.7731
185,18684.313034,1,1027.25,993.22,166.12,192.56,0.9553,0.7676,0.9089,96.0086,0.9673,0,0.0503,0.4328,0.7676
186,18684.330128,1,1027.16,993.44,166.06,192.12,0.9482,0.7679,0.9064,96.2817,0.9957,0,0.0503,0.4332,0.7679
187,18684.347562,1,1027.89,993.25,165.78,192.62,0.9466,0.7692,0.9087,96.0309,0.9097,0,0.0511,0.4338,0.7692
188,18684.363683,1,1027.28,993.38,166.19,193.12,0.9573,0.7673,0.9050,96.4282,0.9539,0,0.0504,0.4328,0.7673
189,18684.379636,1,1027.34,992.66,165.94,191.06,0.9533,0.7684,0.9049,96.4391,0.9977,0,0.0505,0.4327,0.7684
190,18684.394483,1,1028.25,993.72,164.75,192.69,0.9489,0.7740,0.9142,95.4512,0.9729,0,0.0518,0.4370,0.7740
191,18684.413493,1,1027.19,993.78,166.00,192.69,0.9553,0.7681,0.9085,96.0540,0.9995,0,0.0503,0.4338,0.7681
192,18684.427096,1,1027.66,993.66,165.56,192.94,0.9508,0.7702,0.9068,96.2349,0.9792,0,0.0509,0.4348,0.7702
193,18684.447404,1,1028.47,993.78,164.06,192.69,0.9421,0.7773,0.9210,94.7544,0.9743,0,0.0523,0.4389,0.7773
194,18684.464591,1,1027.47,993.16,166.19,192.31,0.9563,0.7673,0.9070,96.2173,0.9516,0,0.0506,0.4326,0.7673
195,18684.479389,1,1027.66,993.78,165.06,192.94,0.9500,0.7725,0.9159,95.2758,0.9293,0,0.0511,0.4362,0.7725
196,18684.503182,1,1028.19,993.56,164.38,192.25,0.9442,0.7758,0.9267,94.1726,0.9882,0,0.0519,0.4378,0.7758
197,18684.518623,1,1027.41,992.84,165.81,191.19,0.9543,0.7690,0.9125,95.6363,0.9889,0,0.0506,0.4333,0.7690
198,18684.533844,1,1027.66,993.22,165.69,192.19,0.9522,0.7696,0.9088,96.0226,0.9908,0,0.0509,0.4340,0.7696
199,18684.549734,1,1028.16,993.53,164.69,191.81,0.9425,0.7743,0.9093,95.9684,0.9473,0,0.0518,0.4370,0.7743
