frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
75,19743.246936,1,986.26,620.79,16.98,18.48,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
76,19743.265213,1,986.26,620.79,16.98,18.48,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
77,19743.282717,0,,,,,,,,,,,,,,
78,19743.298039,0,,,,,,,,,,,,,,
79,19743.315920,0,,,,,,,,,,,,,,
80,19743.329064,0,,,,,,,,,,,,,,
81,19743.348643,0,,,,,,,,,,,,,,
82,19743.365279,0,,,,,,,,,,,,,,
83,19743.380654,0,,,,,,,,,,,,,,
84,19743.399635,1,988.49,614.94,19.30,19.69,0.0000,6.5914,7.3414,11.8865,0.7043,1,0.0924,0.3286,7.5317
85,19743.415553,0,,,,,,,,,,,,,,
86,19743.432892,0,,,,,,,,,,,,,,
87,19743.448577,1,989.83,608.40,19.51,19.72,0.0000,6.5217,7.7290,11.2905,0.5752,1,0.1119,0.2747,7.9292
88,19743.467198,0,,,,,,,,,,,,,,
89,19743.484952,1,987.48,603.75,20.16,21.16,0.0000,6.3116,7.7612,11.2436,0.7621,1,0.0867,0.2248,7.9623
90,19743.499968,0,,,,,,,,,,,,,,
91,19743.515839,0,,,,,,,,,,,,,,
92,19743.531680,0,,,,,,,,,,,,,,
93,19743.549998,0,,,,,,,,,,,,,,
94,19743.566901,0,,,,,,,,,,,,,,
95,19743.582752,0,,,,,,,,,,,,,,
96,19743.598578,0,,,,,,,,,,,,,,
97,19743.615338,0,,,,,,,,,,,,,,
98,19743.631776,0,,,,,,,,,,,,,,
99,19743.646874,0,,,,,,,,,,,,,,
100,19743.666651,0,,,,,,,,,,,,,,
101,19743.679609,0,,,,,,,,,,,,,,
102,19743.696670,0,,,,,,,,,,,,,,
103,19743.715067,0,,,,,,,,,,,,,,
104,19743.731554,0,,,,,,,,,,,,,,
105,19743.746699,0,,,,,,,,,,,,,,
106,19743.765090,0,,,,,,,,,,,,,,
107,19743.782316,0,,,,,,,,,,,,,,
108,19743.797037,0,,,,,,,,,,,,,,
109,19743.815558,0,,,,,,,,,,,,,,
110,19743.831393,0,,,,,,,,,,,,,,
111,19743.847298,0,,,,,,,,,,,,,,
112,19743.864942,0,,,,,,,,,,,,,,
113,19743.882120,0,,,,,,,,,,,,,,
114,19743.897107,0,,,,,,,,,,,,,,
115,19743.915796,0,,,,,,,,,,,,,,
116,19743.932545,0,,,,,,,,,,,,,,
117,19743.949200,1,1249.90,551.26,13.41,14.68,0.5351,10.1245,-1.0000,0.0000,0.0000,0,3.7644,-0.4450,10.1245
118,19743.964718,1,1249.90,551.26,13.41,14.68,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
119,19743.982590,1,993.94,607.10,21.29,21.55,0.7982,5.9778,7.3594,11.8574,0.8518,1,0.1493,0.2481,7.5501
120,19743.998428,1,993.08,609.17,19.60,20.43,0.6442,6.4935,8.0226,10.8773,0.6677,1,0.1530,0.2938,8.2305
121,19744.015533,1,989.88,613.71,22.04,21.07,0.5332,5.7728,6.7754,12.8795,0.5687,1,0.0987,0.2916,6.9510
122,19744.031958,1,989.94,617.14,20.55,20.87,0.6826,6.1919,7.1425,12.2175,0.5615,1,0.1046,0.3419,7.3276
123,19744.047238,1,989.94,617.14,20.55,20.87,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
124,19744.064816,1,989.94,617.14,20.55,20.87,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
125,19744.082099,1,989.94,617.14,20.55,20.87,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
126,19744.097160,1,989.94,617.14,20.55,20.87,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
127,19744.115459,1,989.94,617.14,20.55,20.87,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
128,19744.131375,0,,,,,,,,,,,,,,
129,19744.147935,0,,,,,,,,,,,,,,
130,19744.166252,0,,,,,,,,,,,,,,
131,19744.181663,0,,,,,,,,,,,,,,
132,19744.197722,0,,,,,,,,,,,,,,
133,19744.214701,0,,,,,,,,,,,,,,
134,19744.231863,0,,,,,,,,,,,,,,
135,19744.246871,0,,,,,,,,,,,,,,
136,19744.265162,0,,,,,,,,,,,,,,
137,19744.282312,0,,,,,,,,,,,,,,
138,19744.297075,0,,,,,,,,,,,,,,
139,19744.315380,0,,,,,,,,,,,,,,
140,19744.329789,0,,,,,,,,,,,,,,
141,19744.348735,0,,,,,,,,,,,,,,
142,19744.361311,0,,,,,,,,,,,,,,
143,19744.377204,0,,,,,,,,,,,,,,
144,19744.397450,0,,,,,,,,,,,,,,
145,19744.414351,0,,,,,,,,,,,,,,
146,19744.431891,0,,,,,,,,,,,,,,
147,19744.446647,0,,,,,,,,,,,,,,
148,19744.466641,1,992.49,621.66,20.73,21.59,0.7233,6.1398,7.5394,11.5744,0.6448,1,0.1375,0.4090,7.7347
149,19744.483055,1,992.49,621.66,20.73,21.59,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
150,19744.499729,1,991.91,614.35,21.56,21.77,0.7677,5.9011,7.3036,11.9480,0.5634,1,0.1272,0.3209,7.4929
151,19744.518062,1,993.65,609.16,21.55,20.51,0.7663,5.9051,7.0816,12.3225,0.7952,1,0.1407,0.2593,7.2652
152,19744.538217,1,992.85,605.91,24.97,23.43,0.7402,5.0959,6.4806,13.4653,0.7362,1,0.1214,0.2075,6.6486
153,19744.555225,1,993.38,601.38,25.41,25.58,0.8187,5.0090,5.9754,14.6038,0.7921,1,0.1164,0.1532,6.1303
154,19744.570302,1,993.38,601.38,25.41,25.58,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
155,19744.586177,1,993.38,601.38,25.41,25.58,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
156,19744.602135,1,993.38,601.38,25.41,25.58,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
157,19744.618871,1,998.81,574.24,28.01,24.48,0.6151,4.5445,5.9026,14.7841,0.9301,1,0.1603,-0.0747,6.0555
158,19744.634696,1,999.29,569.85,26.84,23.98,0.6151,4.7430,5.8135,15.0106,0.8804,1,0.1618,-0.1096,5.9641
159,19744.649727,1,999.29,569.85,26.84,23.98,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
160,19744.665648,1,999.29,569.85,26.84,23.98,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
161,19744.681494,1,999.29,569.85,26.84,23.98,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
162,19744.697301,1,999.29,569.85,26.84,23.98,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
163,19744.714897,1,999.29,569.85,26.84,23.98,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
