frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
125,19516.354271,1,970.10,523.65,15.84,17.04,0.5224,8.0310,9.3860,9.2968,0.7641,1,-0.1286,-0.8094,9.8800
126,19516.365934,1,970.27,521.58,17.00,17.10,0.5936,7.4847,9.0612,9.6300,0.7797,1,-0.1219,-0.8086,9.5381
127,19516.381156,1,969.85,520.49,17.24,17.74,0.6298,7.3813,9.0913,9.5981,0.6783,1,-0.1279,-0.8256,9.5698
128,19516.396992,1,970.62,518.81,17.50,17.77,0.7786,7.2708,8.4873,10.2811,0.7280,1,-0.1099,-0.7914,8.9341
129,19516.412870,1,970.05,518.15,17.86,18.30,0.8069,7.1230,9.0704,9.6203,0.5384,1,-0.1249,-0.8545,9.5477
130,19516.428735,1,970.14,516.95,17.76,17.58,0.7718,7.1638,8.5660,10.1867,0.7256,1,-0.1169,-0.8218,9.0169
131,19516.444593,1,970.03,516.52,17.79,17.59,0.7786,7.1512,9.0045,9.6906,0.5920,1,-0.1243,-0.8695,9.4785
132,19516.460523,1,970.36,515.91,18.53,18.82,0.7691,6.8662,8.6717,10.0626,0.6742,1,-0.1156,-0.8450,9.1281
133,19516.477477,1,970.06,515.59,18.28,18.45,0.7746,6.9602,8.3308,10.4743,0.8230,1,-0.1146,-0.8157,8.7693
134,19516.492985,1,970.40,515.34,18.26,18.14,0.7918,6.9691,8.4964,10.2702,0.8339,1,-0.1127,-0.8350,8.9436
135,19516.510914,1,969.90,516.07,18.55,18.72,0.7691,6.8591,8.3404,10.4622,0.7131,1,-0.1167,-0.8108,8.7794
136,19516.527552,1,969.75,516.71,17.60,17.70,0.7840,7.2290,8.5884,10.1602,0.7396,1,-0.1220,-0.8270,9.0404
137,19516.543901,1,969.89,517.62,17.75,18.72,0.8081,7.1685,8.8138,9.9003,0.8665,1,-0.1235,-0.8371,9.2777
