frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
17,19090.667112,1,977.48,677.03,23.91,23.34,0.8715,5.3226,6.3107,13.8288,0.5892,1,-0.0190,0.8571,6.6428
18,19090.682708,1,977.32,676.80,23.61,23.21,0.8758,5.3896,6.3622,13.7168,0.5246,1,-0.0207,0.8620,6.6970
19,19090.698904,1,977.33,676.82,23.87,23.23,0.8783,5.3313,6.2956,13.8619,0.5676,1,-0.0203,0.8532,6.6270
20,19090.714624,1,977.42,677.13,24.09,23.75,0.8808,5.2825,6.3083,13.8339,0.5605,1,-0.0195,0.8577,6.6403
21,19090.730489,1,977.37,676.82,23.60,23.45,0.8715,5.3918,6.2920,13.8698,0.5711,1,-0.0200,0.8527,6.6232
22,19090.749045,1,977.45,676.96,24.04,23.30,0.8791,5.2919,6.2966,13.8596,0.5884,1,-0.0193,0.8546,6.6280
23,19090.765628,1,977.64,677.04,24.62,23.64,0.8800,5.1689,6.3397,13.7656,0.5531,1,-0.0176,0.8611,6.6733
24,19090.781866,1,977.54,677.02,23.85,23.45,0.8758,5.3353,6.3543,13.7338,0.5912,1,-0.0186,0.8630,6.6887
25,19090.797787,1,977.22,676.84,23.58,23.08,0.8758,5.3954,6.3349,13.7758,0.5449,1,-0.0215,0.8586,6.6683
26,19090.816224,1,977.33,676.73,23.77,23.04,0.8715,5.3532,6.3134,13.8229,0.5807,1,-0.0204,0.8547,6.6456
27,19090.837987,1,977.40,676.86,23.64,23.16,0.8791,5.3829,6.3543,13.7339,0.5305,1,-0.0199,0.8614,6.6887
28,19090.854776,1,977.44,676.92,23.84,23.25,0.8775,5.3366,6.3480,13.7476,0.5405,1,-0.0195,0.8612,6.6821
29,19090.870552,1,977.54,676.98,24.02,23.48,0.8766,5.2984,6.3341,13.7775,0.5657,1,-0.0186,0.8598,6.6675
30,19090.886397,1,977.55,676.88,24.05,23.43,0.8766,5.2915,6.3769,13.6852,0.5269,1,-0.0185,0.8647,6.7125
31,19090.902018,1,977.66,677.13,24.23,23.75,0.8758,5.2506,6.3193,13.8100,0.5529,1,-0.0174,0.8591,6.6518
32,19090.917919,1,977.62,676.92,24.33,23.42,0.8749,5.2295,6.3206,13.8071,0.5690,1,-0.0178,0.8574,6.6532
33,19090.934046,1,977.40,676.95,23.85,23.48,0.8766,5.3357,6.3419,13.7607,0.5464,1,-0.0198,0.8606,6.6757
34,19090.949929,1,977.44,676.98,23.99,23.51,0.8808,5.3044,6.3269,13.7933,0.5222,1,-0.0194,0.8588,6.6599
35,19090.965742,1,977.46,677.17,24.17,23.93,0.8800,5.2650,6.3141,13.8212,0.5646,1,-0.0192,0.8589,6.6464
36,19090.981354,1,977.37,677.06,23.86,23.57,0.8816,5.3340,6.3179,13.8130,0.5731,1,-0.0201,0.8583,6.6504
37,19090.997239,1,977.58,677.04,24.35,23.54,0.8749,5.2266,6.2963,13.8604,0.5716,1,-0.0181,0.8552,6.6277
38,19091.013364,1,977.60,676.81,23.79,23.26,0.8715,5.3475,6.3008,13.8504,0.5745,1,-0.0179,0.8537,6.6324
39,19091.029247,1,977.62,677.04,24.27,23.70,0.8800,5.2430,6.2678,13.9233,0.5849,1,-0.0177,0.8514,6.5977
40,19091.045100,1,977.45,676.95,23.97,23.42,0.8775,5.3079,6.3032,13.8452,0.5693,1,-0.0193,0.8553,6.6349
41,19091.060856,1,977.74,677.11,24.55,23.75,0.8775,5.1829,6.1301,14.2360,0.5679,1,-0.0162,0.8333,6.4528
42,19091.076632,1,977.44,676.96,23.78,23.37,0.8758,5.3506,6.3658,13.7091,0.5308,1,-0.0196,0.8639,6.7008
43,19091.092268,1,977.28,677.00,23.84,23.41,0.8749,5.3375,6.3474,13.7488,0.5210,1,-0.0209,0.8618,6.6814
44,19091.108104,1,977.60,676.84,24.42,23.20,0.8758,5.2115,6.3128,13.8240,0.5337,1,-0.0179,0.8556,6.6451
45,19091.123783,1,977.45,676.81,23.64,23.28,0.8766,5.3829,6.2871,13.8807,0.5456,1,-0.0193,0.8519,6.6180
46,19091.139570,1,977.25,676.96,23.62,23.48,0.8783,5.3869,6.2981,13.8564,0.5798,1,-0.0211,0.8548,6.6295
47,19091.157053,1,977.61,677.16,24.35,23.61,0.8775,5.2257,6.2925,13.8687,0.5806,1,-0.0178,0.8558,6.6237
48,19091.172148,1,977.45,677.04,23.76,23.64,0.8775,5.3563,6.2913,13.8713,0.5728,1,-0.0192,0.8546,6.6224
49,19091.189423,1,977.30,676.89,23.63,23.09,0.8766,5.3856,6.3306,13.7853,0.5369,1,-0.0208,0.8585,6.6637
50,19091.206582,1,977.37,676.95,24.26,23.36,0.8758,5.2451,6.3293,13.7881,0.5610,1,-0.0201,0.8589,6.6624
51,19091.222928,1,977.27,676.95,23.46,23.22,0.8766,5.4237,6.2993,13.8536,0.5531,1,-0.0209,0.8549,6.6309
52,19091.241112,1,977.42,677.20,23.97,23.78,0.8775,5.3075,6.3273,13.7925,0.5527,1,-0.0196,0.8609,6.6603
53,19091.258023,1,977.57,676.99,24.24,23.46,0.8715,5.2497,6.3024,13.8469,0.5245,1,-0.0182,0.8556,6.6341
54,19091.273882,1,977.42,676.99,23.90,23.36,0.8808,5.3239,6.3002,13.8517,0.6002,1,-0.0195,0.8553,6.6318
55,19091.289711,1,977.68,677.10,24.26,23.52,0.8670,5.2459,6.3211,13.8060,0.5624,1,-0.0172,0.8592,6.6538
56,19091.306792,1,977.43,676.91,24.07,23.43,0.8732,5.2864,6.3170,13.8148,0.5834,1,-0.0195,0.8568,6.6495
57,19091.322822,1,977.60,677.06,24.18,23.56,0.8791,5.2624,6.3244,13.7988,0.5935,1,-0.0180,0.8593,6.6573
58,19091.341009,1,977.48,676.85,23.97,23.37,0.8766,5.3083,6.3083,13.8340,0.5998,1,-0.0190,0.8551,6.6403
59,19091.357270,1,977.36,677.01,24.00,23.39,0.8766,5.3027,6.2872,13.8804,0.5791,1,-0.0200,0.8537,6.6181
60,19091.372125,1,977.64,677.02,24.01,23.71,0.8848,5.3005,6.3723,13.6950,0.5054,1,-0.0178,0.8654,6.7077
61,19091.388890,1,977.57,676.88,23.86,23.29,0.8758,5.3335,6.3382,13.7687,0.5818,1,-0.0183,0.8595,6.6718
62,19091.405109,1,977.65,677.16,24.46,23.67,0.8766,5.2023,6.3000,13.8521,0.5870,1,-0.0175,0.8569,6.6316
63,19091.422174,1,977.59,677.12,24.04,23.42,0.8766,5.2919,6.3359,13.7736,0.5609,1,-0.0181,0.8613,6.6694
64,19091.438671,1,977.52,676.81,23.83,23.20,0.8775,5.3405,6.3042,13.8431,0.5398,1,-0.0186,0.8542,6.6359
65,19091.456324,1,977.51,676.98,24.21,23.34,0.8791,5.2569,6.2940,13.8655,0.5556,1,-0.0187,0.8544,6.6252
66,19091.472040,1,977.36,676.93,23.59,23.42,0.8856,5.3936,6.3049,13.8414,0.5918,1,-0.0201,0.8554,6.6367
67,19091.488951,1,977.42,676.84,23.90,23.23,0.8791,5.3239,6.3096,13.8312,0.5557,1,-0.0195,0.8552,6.6417
68,19091.506487,1,977.45,676.98,24.04,23.54,0.8791,5.2919,6.2900,13.8742,0.5695,1,-0.0193,0.8538,6.6211
69,19091.521688,1,977.26,676.84,23.54,23.22,0.8766,5.4052,6.3148,13.8196,0.5624,1,-0.0210,0.8560,6.6472
70,19091.539409,1,977.40,676.88,23.73,23.29,0.8758,5.3629,6.3009,13.8503,0.5958,1,-0.0197,0.8544,6.6325
71,19091.556819,1,977.46,676.98,24.08,23.25,0.8715,5.2834,6.3772,13.6844,0.5709,1,-0.0194,0.8657,6.7129
72,19091.572512,1,977.26,677.07,23.63,23.61,0.8758,5.3851,6.3073,13.8361,0.5627,1,-0.0210,0.8570,6.6393
73,19091.587632,1,977.47,676.87,23.94,23.39,0.8741,5.3152,6.3284,13.7900,0.5681,1,-0.0192,0.8580,6.6615
74,19091.606415,1,977.77,677.04,24.42,23.42,0.8741,5.2107,6.3035,13.8444,0.5742,1,-0.0163,0.8562,6.6353
75,19091.622076,1,977.30,676.96,23.55,23.39,0.8800,5.4021,6.3010,13.8500,0.5716,1,-0.0206,0.8552,6.6326
76,19091.639549,1,977.48,676.93,24.13,23.36,0.8832,5.2727,6.3634,13.7143,0.4827,1,-0.0192,0.8633,6.6983
77,19091.657017,1,977.42,676.99,24.04,23.51,0.8791,5.2932,6.3110,13.8281,0.5580,1,-0.0196,0.8568,6.6432
78,19091.671848,1,977.25,676.92,23.88,23.42,0.8808,5.3292,6.3199,13.8087,0.5477,1,-0.0212,0.8573,6.6525
79,19091.687942,1,977.53,676.90,23.94,23.26,0.8775,5.3161,6.3284,13.7901,0.5513,1,-0.0186,0.8583,6.6614
80,19091.712617,1,977.35,677.07,24.30,23.73,0.8749,5.2371,6.2989,13.8546,0.5936,1,-0.0202,0.8559,6.6305
81,19091.723513,1,977.41,676.92,23.83,23.37,0.8766,5.3396,6.3489,13.7454,0.5633,1,-0.0198,0.8613,6.6831
82,19091.739436,1,977.46,676.95,24.23,23.39,0.8749,5.2514,6.3092,13.8320,0.5912,1,-0.0192,0.8561,6.6413
83,19091.755445,1,977.62,677.09,24.20,23.64,0.8758,5.2590,6.3009,13.8502,0.5781,1,-0.0177,0.8563,6.6325
84,19091.773746,1,977.52,676.98,23.78,23.28,0.8741,5.3510,6.3504,13.7424,0.5397,1,-0.0188,0.8621,6.6846
85,19091.787322,1,977.37,676.90,23.74,23.26,0.8741,5.3607,6.3136,13.8223,0.5676,1,-0.0201,0.8563,6.6459
86,19091.805874,1,977.60,677.03,24.30,23.68,0.8758,5.2362,6.3120,13.8258,0.5456,1,-0.0179,0.8573,6.6442
87,19091.824368,1,977.51,677.14,24.13,23.75,0.8808,5.2731,6.3396,13.7657,0.5491,1,-0.0188,0.8620,6.6732
88,19091.838938,1,977.43,676.86,24.01,23.34,0.8775,5.3001,6.2959,13.8612,0.5691,1,-0.0194,0.8536,6.6273
89,19091.857221,1,977.58,676.81,24.16,23.39,0.8732,5.2671,6.3004,13.8513,0.5881,1,-0.0181,0.8537,6.6320
90,19091.879482,1,977.33,677.04,23.81,23.54,0.8800,5.3440,6.3357,13.7740,0.5440,1,-0.0205,0.8606,6.6692
91,19091.895568,1,977.38,676.95,24.05,23.33,0.8775,5.2906,6.2890,13.8764,0.5704,1,-0.0199,0.8534,6.6200
92,19091.911400,1,977.44,676.99,23.92,23.48,0.8741,5.3187,6.2797,13.8970,0.5715,1,-0.0193,0.8526,6.6102
93,19091.927248,1,977.32,676.82,23.62,23.17,0.8758,5.3878,6.3404,13.7640,0.5607,1,-0.0206,0.8592,6.6741
94,19091.945694,1,977.36,676.89,23.74,23.25,0.8741,5.3590,6.3065,13.8379,0.6355,1,-0.0201,0.8553,6.6384
95,19091.963002,1,977.41,676.94,23.78,23.19,0.8741,5.3506,6.2928,13.8680,0.5898,1,-0.0196,0.8538,6.6240
96,19091.978861,1,977.43,676.90,23.88,23.26,0.8800,5.3274,6.3024,13.8469,0.5599,1,-0.0194,0.8548,6.6341
97,19091.994798,1,977.25,676.87,23.60,23.02,0.8783,5.3922,6.2959,13.8613,0.5383,1,-0.0211,0.8536,6.6272
98,19092.010627,1,977.58,676.92,24.22,23.29,0.8706,5.2531,6.3184,13.8118,0.5478,1,-0.0182,0.8571,6.6510
99,19092.026378,1,977.37,676.91,23.58,23.22,0.8741,5.3972,6.3192,13.8101,0.5560,1,-0.0201,0.8571,6.6518
100,19092.041895,1,977.30,676.94,23.64,23.40,0.8766,5.3820,6.3325,13.7812,0.5236,1,-0.0207,0.8592,6.6658
101,19092.060242,1,977.68,676.94,24.39,23.56,0.8775,5.2161,6.3244,13.7988,0.5801,1,-0.0173,0.8581,6.6572
102,19092.081472,1,977.43,677.11,24.02,23.44,0.8800,5.2971,6.3521,13.7386,0.5363,1,-0.0196,0.8634,6.6864
103,19092.098267,1,977.62,677.07,24.51,23.58,0.8775,5.1907,6.2889,13.8766,0.5684,1,-0.0177,0.8545,6.6199
104,19092.114093,1,977.83,677.02,24.44,23.44,0.8697,5.2057,6.1142,14.2731,0.5789,1,-0.0154,0.8303,6.4360
105,19092.129890,1,977.16,676.91,23.53,23.37,0.8808,5.4075,6.6095,13.2036,0.5556,1,-0.0230,0.8965,6.9574
106,19092.145777,1,977.60,676.93,24.12,23.42,0.8758,5.2761,6.3203,13.8078,0.5445,1,-0.0180,0.8575,6.6529
107,19092.161644,1,977.95,677.22,24.61,23.96,0.8741,5.1710,6.0701,14.3768,0.6003,1,-0.0142,0.8261,6.3896
108,19092.177222,1,977.52,677.12,24.00,23.62,0.8741,5.3018,6.2910,13.8720,0.5792,1,-0.0186,0.8553,6.6221
109,19092.193290,1,977.52,676.98,23.89,23.48,0.8715,5.3265,6.3201,13.8082,0.5573,1,-0.0187,0.8579,6.6527
110,19092.209079,1,977.48,676.78,24.07,23.09,0.8706,5.2872,6.3130,13.8237,0.5890,1,-0.0190,0.8552,6.6452
111,19092.225020,1,977.47,677.09,23.94,23.62,0.8800,5.3152,6.3327,13.7806,0.5722,1,-0.0192,0.8607,6.6660
112,19092.244795,1,977.41,677.03,24.27,23.70,0.8783,5.2425,6.2863,13.8824,0.6097,1,-0.0196,0.8537,6.6172
113,19092.265153,1,977.84,676.99,24.40,23.65,0.8758,5.2140,6.0943,14.3198,0.5818,1,-0.0152,0.8273,6.4150
114,19092.281065,1,977.45,676.98,23.76,23.38,0.8749,5.3546,6.3124,13.8249,0.5372,1,-0.0193,0.8569,6.6447
115,19092.296912,1,977.49,676.78,23.89,23.07,0.8715,5.3261,6.3266,13.7939,0.5703,1,-0.0190,0.8569,6.6596
116,19092.312777,1,977.35,676.91,23.89,23.05,0.8706,5.3261,6.3382,13.7686,0.5575,1,-0.0203,0.8598,6.6718
117,19092.328615,1,977.26,676.92,23.78,23.34,0.8766,5.3502,6.3368,13.7717,0.5882,1,-0.0211,0.8597,6.6703
118,19092.344233,1,977.50,677.00,24.16,23.59,0.8766,5.2663,6.3471,13.7495,0.5665,1,-0.0190,0.8618,6.6811
119,19092.359955,1,977.73,677.16,24.38,23.66,0.8775,5.2203,6.3058,13.8395,0.6045,1,-0.0167,0.8576,6.6376
120,19092.375766,1,977.50,677.11,23.94,23.59,0.8775,5.3157,6.3334,13.7792,0.5777,1,-0.0189,0.8609,6.6667
121,19092.391520,1,977.50,676.83,23.80,23.18,0.8783,5.3458,6.3152,13.8189,0.5666,1,-0.0188,0.8559,6.6476
122,19092.407256,1,977.50,676.93,24.21,23.36,0.8749,5.2556,6.3446,13.7548,0.5244,1,-0.0189,0.8608,6.6785
123,19092.423160,1,977.35,676.74,23.54,23.20,0.8775,5.4043,6.3168,13.8154,0.5748,1,-0.0202,0.8553,6.6493
124,19092.439260,1,977.37,676.99,23.91,23.53,0.8749,5.3213,6.3364,13.7727,0.5531,1,-0.0201,0.8602,6.6699
125,19092.456666,1,977.52,676.73,24.24,23.11,0.8749,5.2484,6.3277,13.7916,0.5616,1,-0.0187,0.8566,6.6607
126,19092.473672,1,977.49,676.90,23.75,23.36,0.8741,5.3581,6.3485,13.7463,0.5514,1,-0.0191,0.8610,6.6827
127,19092.489107,1,977.44,676.98,24.12,23.51,0.8758,5.2757,6.3426,13.7591,0.5442,1,-0.0195,0.8610,6.6765
128,19092.506263,1,977.46,676.84,23.96,23.14,0.8766,5.3118,6.2710,13.9163,0.5728,1,-0.0191,0.8500,6.6011
129,19092.523866,1,977.47,677.02,24.09,23.39,0.8775,5.2816,6.3380,13.7691,0.5312,1,-0.0192,0.8607,6.6716
130,19092.539019,1,977.36,677.02,23.87,23.65,0.8741,5.3318,6.3083,13.8340,0.5483,1,-0.0201,0.8567,6.6403
131,19092.556798,1,977.82,676.93,24.45,23.61,0.8724,5.2040,6.1264,14.2448,0.5816,1,-0.0154,0.8312,6.4488
132,19092.573031,1,977.31,676.88,23.90,23.51,0.8775,5.3235,6.3498,13.7436,0.5586,1,-0.0207,0.8611,6.6840
133,19092.588759,1,977.40,677.00,24.01,23.53,0.8800,5.3001,6.2975,13.8578,0.5757,1,-0.0197,0.8550,6.6289
134,19092.606801,1,977.62,677.21,24.61,23.92,0.8758,5.1701,6.2925,13.8688,0.5624,1,-0.0177,0.8563,6.6237
135,19092.621839,1,977.31,677.13,23.79,23.52,0.8775,5.3493,6.2878,13.8791,0.5659,1,-0.0205,0.8549,6.6187
136,19092.639572,1,977.58,677.05,24.12,23.68,0.8775,5.2744,6.3231,13.8016,0.5589,1,-0.0182,0.8590,6.6559
137,19092.656835,1,977.59,677.00,24.26,23.46,0.8749,5.2446,6.3118,13.8262,0.5816,1,-0.0180,0.8570,6.6440
138,19092.673928,1,977.34,676.93,24.03,23.45,0.8800,5.2949,6.3158,13.8176,0.5448,1,-0.0203,0.8569,6.6482
139,19092.688634,1,977.56,676.98,23.94,23.42,0.8741,5.3161,6.3074,13.8360,0.6011,1,-0.0183,0.8562,6.6393
140,19092.707226,1,977.75,677.07,24.41,23.67,0.8775,5.2136,6.3354,13.7749,0.5774,1,-0.0166,0.8608,6.6688
141,19092.723842,1,977.30,676.95,23.84,23.36,0.8766,5.3375,6.3230,13.8019,0.5917,1,-0.0207,0.8580,6.6558
142,19092.739657,1,977.65,677.16,24.32,23.70,0.8749,5.2316,6.2995,13.8533,0.5991,1,-0.0174,0.8568,6.6310
143,19092.756897,1,977.52,676.87,24.05,23.45,0.8732,5.2911,6.3148,13.8196,0.5690,1,-0.0187,0.8562,6.6472
144,19092.771705,1,977.34,677.18,23.92,23.58,0.8791,5.3205,6.3208,13.8066,0.5716,1,-0.0204,0.8598,6.6535
145,19092.788792,1,977.23,676.80,23.61,23.00,0.8706,5.3900,6.3395,13.7659,0.5443,1,-0.0214,0.8589,6.6732
146,19092.805616,1,977.46,677.02,23.96,23.36,0.8732,5.3100,6.3516,13.7396,0.5880,1,-0.0194,0.8626,6.6859
147,19092.822634,1,977.40,676.94,23.64,23.34,0.8758,5.3829,6.3338,13.7783,0.5894,1,-0.0198,0.8594,6.6671
148,19092.840090,1,977.59,676.96,24.04,23.37,0.8783,5.2919,6.3405,13.7637,0.5889,1,-0.0181,0.8605,6.6742
149,19092.857106,1,977.54,676.94,24.14,23.46,0.8732,5.2701,6.3012,13.8496,0.5558,1,-0.0185,0.8550,6.6328
150,19092.873212,1,977.54,676.96,23.86,23.48,0.8758,5.3335,6.3471,13.7495,0.5359,1,-0.0186,0.8614,6.6811
151,19092.893769,1,977.46,676.93,23.73,23.27,0.8758,5.3616,6.2898,13.8746,0.5702,1,-0.0191,0.8534,6.6209
152,19092.908876,1,977.59,676.89,24.11,23.19,0.8732,5.2778,6.3117,13.8265,0.5680,1,-0.0181,0.8560,6.6439
153,19092.924714,1,977.22,676.92,23.60,23.50,0.8800,5.3918,6.3095,13.8314,0.5381,1,-0.0214,0.8560,6.6416
154,19092.940347,1,977.54,677.11,24.08,23.56,0.8715,5.2842,6.3426,13.7592,0.5804,1,-0.0186,0.8622,6.6764
155,19092.957118,1,977.62,677.06,24.32,23.44,0.8749,5.2328,6.3507,13.7415,0.5498,1,-0.0178,0.8628,6.6850
156,19092.972413,1,977.27,676.99,23.93,23.42,0.8783,5.3166,6.3167,13.8156,0.5861,1,-0.0210,0.8576,6.6491
157,19092.989910,1,977.84,676.98,24.42,23.61,0.8758,5.2107,6.1189,14.2622,0.5502,1,-0.0153,0.8306,6.4409
158,19093.006537,1,977.70,676.96,24.50,23.27,0.8732,5.1928,6.3043,13.8427,0.5761,1,-0.0170,0.8556,6.6362
159,19093.022394,1,977.24,677.08,23.68,23.44,0.8766,5.3736,6.3197,13.8090,0.5835,1,-0.0213,0.8588,6.6523
160,19093.038872,1,977.30,676.84,23.65,23.42,0.8775,5.3802,6.3464,13.7510,0.5509,1,-0.0208,0.8602,6.6804
161,19093.056916,1,977.54,676.94,24.29,23.46,0.8758,5.2383,6.2897,13.8749,0.5889,1,-0.0184,0.8534,6.6207
162,19093.071921,1,977.35,676.91,23.77,23.40,0.8808,5.3532,6.3271,13.7930,0.5690,1,-0.0203,0.8582,6.6601
163,19093.089408,1,977.33,676.83,23.77,23.09,0.8808,5.3528,6.3315,13.7832,0.5705,1,-0.0204,0.8581,6.6648
164,19093.106762,1,977.38,676.78,24.11,23.26,0.8766,5.2778,6.3232,13.8013,0.5542,1,-0.0200,0.8565,6.6561
165,19093.122458,1,977.64,677.11,24.00,23.56,0.8848,5.3023,6.3052,13.8408,0.5684,1,-0.0175,0.8571,6.6370
166,19093.138437,1,977.49,676.94,24.11,23.40,0.8775,5.2786,6.2764,13.9043,0.5659,1,-0.0188,0.8516,6.6067
167,19093.157095,1,977.54,676.94,24.02,23.40,0.8741,5.2984,6.3051,13.8411,0.5935,1,-0.0185,0.8555,6.6369
168,19093.172764,1,977.35,676.87,23.67,23.17,0.8783,5.3753,6.3442,13.7557,0.4986,1,-0.0203,0.8602,6.6781
169,19093.190339,1,977.49,676.98,23.95,23.42,0.8741,5.3122,6.2975,13.8576,0.5421,1,-0.0189,0.8548,6.6290
170,19093.207011,1,977.46,677.00,24.02,23.31,0.8766,5.2975,6.2931,13.8674,0.5624,1,-0.0192,0.8544,6.6243
171,19093.222089,1,977.38,676.92,23.50,23.37,0.8741,5.4151,6.3482,13.7471,0.5459,1,-0.0201,0.8612,6.6823
172,19093.240133,1,977.38,676.84,23.72,23.11,0.8783,5.3647,6.3042,13.8430,0.5492,1,-0.0200,0.8544,6.6360
173,19093.258582,1,977.56,676.89,24.37,23.25,0.8724,5.2211,6.3308,13.7847,0.5607,1,-0.0183,0.8586,6.6640
174,19093.275282,1,977.56,676.90,23.83,23.51,0.8808,5.3405,6.3674,13.7056,0.5703,1,-0.0185,0.8636,6.7025
175,19093.291037,1,977.70,676.89,24.25,23.46,0.8758,5.2476,6.3316,13.7831,0.5684,1,-0.0170,0.8587,6.6648
176,19093.306931,1,977.46,676.92,23.89,23.39,0.8732,5.3261,6.3029,13.8458,0.5906,1,-0.0192,0.8550,6.6346
177,19093.322478,1,977.52,676.83,23.78,23.12,0.8724,5.3510,6.3072,13.8365,0.5856,1,-0.0187,0.8548,6.6391
178,19093.340625,1,977.56,676.92,24.26,23.39,0.8783,5.2459,6.3168,13.8154,0.5445,1,-0.0183,0.8569,6.6492
179,19093.356787,1,977.74,676.87,24.42,23.51,0.8749,5.2102,6.3398,13.7653,0.5204,1,-0.0167,0.8596,6.6735
180,19093.372396,1,977.47,676.95,23.93,23.51,0.8808,5.3174,6.3694,13.7013,0.5311,1,-0.0193,0.8643,6.7046
181,19093.389652,1,977.56,676.85,24.16,23.34,0.8758,5.2671,6.3320,13.7821,0.5529,1,-0.0183,0.8583,6.6653
182,19093.407618,1,977.29,676.91,23.74,23.19,0.8783,5.3599,6.2934,13.8668,0.6121,1,-0.0207,0.8536,6.6246
183,19093.422240,1,977.30,676.97,23.84,23.40,0.8808,5.3379,6.3441,13.7559,0.5652,1,-0.0208,0.8611,6.6780
184,19093.439129,1,977.28,676.96,23.90,23.53,0.8758,5.3231,6.3050,13.8412,0.5808,1,-0.0208,0.8556,6.6369
185,19093.456605,1,977.67,677.06,24.38,23.53,0.8749,5.2198,6.3093,13.8318,0.5728,1,-0.0173,0.8572,6.6413
186,19093.472392,1,977.40,676.78,23.64,23.26,0.8816,5.3829,6.3140,13.8215,0.5413,1,-0.0198,0.8552,6.6463
187,19093.489657,1,977.44,676.84,24.05,23.06,0.8741,5.2902,6.3110,13.8281,0.5635,1,-0.0194,0.8554,6.6432
188,19093.507222,1,977.56,677.15,24.09,23.67,0.8775,5.2812,6.3101,13.8301,0.5861,1,-0.0183,0.8581,6.6422
189,19093.521865,1,977.47,677.01,23.82,23.48,0.8749,5.3423,6.3040,13.8434,0.5737,1,-0.0191,0.8560,6.6358
190,19093.539612,1,977.54,676.80,23.95,23.31,0.8724,5.3126,6.3197,13.8090,0.5923,1,-0.0185,0.8562,6.6523
191,19093.556945,1,977.51,676.77,24.02,23.25,0.8766,5.2980,6.3089,13.8328,0.5593,1,-0.0188,0.8545,6.6409
192,19093.571972,1,977.28,676.83,23.38,23.21,0.8758,5.4422,6.5605,13.3021,0.5649,1,-0.0217,0.8891,6.9058
193,19093.589753,1,977.53,677.04,24.22,23.48,0.8749,5.2544,6.3045,13.8424,0.5493,1,-0.0185,0.8563,6.6363
194,19093.606603,1,977.54,677.20,24.55,23.80,0.8775,5.1821,6.3367,13.7720,0.5548,1,-0.0186,0.8621,6.6702
195,19093.622533,1,977.27,676.83,23.48,23.15,0.8783,5.4183,6.3010,13.8501,0.5751,1,-0.0209,0.8540,6.6326
196,19093.639127,1,977.37,677.02,23.85,23.41,0.8741,5.3357,6.3453,13.7533,0.5706,1,-0.0201,0.8617,6.6793
197,19093.656637,1,977.50,676.95,24.10,23.17,0.8783,5.2804,6.2869,13.8810,0.5796,1,-0.0188,0.8531,6.6178
198,19093.674025,1,977.40,677.10,24.21,23.61,0.8800,5.2565,6.3140,13.8215,0.5723,1,-0.0198,0.8582,6.6463
199,19093.688132,1,977.45,676.92,24.19,23.32,0.8749,5.2612,6.3429,13.7585,0.5827,1,-0.0194,0.8604,6.6768
