frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
43,19467.287245,1,974.92,582.96,21.54,22.48,0.5784,5.9069,7.1881,12.1403,0.7906,1,-0.0474,-0.0026,7.4219
44,19467.303789,1,974.92,582.96,21.54,22.48,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
45,19467.319832,1,974.92,582.96,21.54,22.48,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
46,19467.335719,1,974.92,582.96,21.54,22.48,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
47,19467.352440,1,974.92,582.96,21.54,22.48,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
48,19467.369624,1,974.92,582.96,21.54,22.48,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
49,19467.386421,0,,,,,,,,,,,,,,
50,19467.402482,0,,,,,,,,,,,,,,
51,19467.419974,0,,,,,,,,,,,,,,
52,19467.437990,0,,,,,,,,,,,,,,
53,19467.454867,0,,,,,,,,,,,,,,
54,19467.473353,0,,,,,,,,,,,,,,
55,19467.490027,0,,,,,,,,,,,,,,
56,19467.505766,0,,,,,,,,,,,,,,
57,19467.521605,0,,,,,,,,,,,,,,
58,19467.537387,0,,,,,,,,,,,,,,
59,19467.553183,0,,,,,,,,,,,,,,
60,19467.570783,1,972.83,580.27,20.57,21.33,0.5224,6.1870,7.2497,12.0372,0.8238,1,-0.0694,-0.0304,7.4854
61,19467.587363,1,973.07,580.31,20.12,21.25,0.5263,6.3239,7.8455,11.1230,0.9388,1,-0.0723,-0.0323,8.1006
62,19467.603014,1,973.26,580.17,20.37,21.30,0.5448,6.2475,7.8945,11.0540,0.9575,1,-0.0707,-0.0341,8.1512
63,19467.620319,1,973.26,580.17,20.37,21.30,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
64,19467.636245,1,973.26,580.17,20.37,21.30,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
65,19467.653250,1,973.26,580.17,20.37,21.30,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
66,19467.671170,1,975.10,583.83,20.86,22.58,0.4116,6.0988,6.8971,12.6526,0.6693,1,-0.0434,0.0060,7.0621
67,19467.687168,1,975.61,583.69,20.59,22.46,0.5927,6.1786,7.6627,11.3884,0.7548,1,-0.0427,0.0051,7.8461
68,19467.702391,1,975.61,583.69,20.59,22.46,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
69,19467.720432,1,977.15,585.55,20.30,22.27,0.5020,6.2665,7.6548,11.4001,0.9252,1,-0.0260,0.0252,7.8380
70,19467.737626,1,977.39,586.77,19.06,21.63,0.7476,6.6762,8.2120,10.6266,0.9656,1,-0.0252,0.0411,8.4085
71,19467.752764,1,977.39,586.77,19.06,21.63,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
72,19467.770282,1,977.39,586.77,19.06,21.63,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
73,19467.786978,1,977.39,586.77,19.06,21.63,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
74,19467.803178,1,979.02,591.31,20.27,22.52,0.6834,6.2786,7.1841,12.1470,0.7076,1,-0.0055,0.0812,7.2935
75,19467.820795,1,979.93,592.91,19.65,21.81,0.5955,6.4745,7.9969,10.9124,0.9002,1,0.0041,0.1083,8.1187
76,19467.837731,1,980.44,593.61,19.19,21.41,0.7879,6.6313,7.5886,11.4996,0.8093,1,0.0092,0.1093,7.6423
77,19467.855241,1,981.10,595.76,19.70,22.40,0.6142,6.4591,8.2170,10.6202,0.8674,1,0.0175,0.1428,8.2751
78,19467.869970,1,981.10,595.76,19.70,22.40,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
79,19467.886243,1,982.66,596.89,19.97,22.21,0.8044,6.3720,7.6028,11.4780,0.7937,1,0.0326,0.1441,7.6567
80,19467.902859,1,983.22,597.34,19.52,21.59,0.6123,6.5199,8.0341,10.8619,0.8515,1,0.0407,0.1572,8.0910
81,19467.921634,1,983.72,597.76,20.20,21.36,0.7025,6.2981,7.6439,11.4164,0.9321,1,0.0440,0.1540,7.6980
82,19467.935323,1,983.72,597.76,20.20,21.36,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
83,19467.952245,1,984.02,597.20,18.74,20.80,0.6809,6.7890,8.0658,10.8192,0.7897,1,0.0498,0.1562,8.1229
84,19467.970665,1,983.26,596.14,19.26,20.96,0.7879,6.6072,8.0242,10.8753,0.8621,1,0.0411,0.1436,8.0810
85,19467.986544,1,983.62,595.09,20.16,21.86,0.8344,6.3127,7.6109,11.4658,0.7904,1,0.0428,0.1252,7.6648
86,19468.002485,1,982.40,592.84,19.12,21.55,0.7732,6.6544,8.0766,10.8048,0.9802,1,0.0317,0.1076,8.1337
87,19468.021886,1,982.04,589.60,20.43,24.09,0.7931,6.2282,7.0783,12.3286,0.6137,1,0.0241,0.0621,7.0773
88,19468.039357,1,980.94,586.56,20.21,22.77,0.7982,6.2943,7.1942,12.1299,0.8609,1,0.0135,0.0328,7.1422
89,19468.053893,1,980.94,586.56,20.21,22.77,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
90,19468.071476,1,978.67,577.89,21.02,21.57,0.7649,6.0534,7.2274,12.0743,0.8148,1,-0.0089,-0.0525,7.1751
91,19468.084632,1,978.28,573.35,21.24,24.79,0.6442,5.9910,7.1153,12.2645,0.8130,1,-0.0125,-0.0959,7.0638
92,19468.103564,1,977.39,567.83,19.90,22.00,0.6123,6.3951,7.4946,11.6437,0.8831,1,-0.0223,-0.1574,7.4404
93,19468.116974,1,976.71,562.34,20.20,22.24,0.7066,6.3005,7.5327,11.5848,0.8232,1,-0.0293,-0.2147,7.4782
94,19468.138099,1,975.97,555.83,19.11,22.53,0.5917,6.6572,7.8595,11.1033,0.8625,1,-0.0385,-0.2938,7.8026
95,19468.154221,1,975.87,551.58,17.99,20.25,0.6415,7.0743,8.0914,10.7850,0.5486,1,-0.0406,-0.3471,7.9788
96,19468.173953,1,975.87,551.58,17.99,20.25,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
97,19468.191043,1,975.87,551.58,17.99,20.25,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
98,19468.207221,1,975.45,534.90,18.28,20.60,0.5660,6.9598,8.2226,10.6129,0.7376,1,-0.0459,-0.5387,8.1082
99,19468.222845,1,975.90,530.75,19.30,20.19,0.6926,6.5942,8.0906,10.7861,0.6908,1,-0.0402,-0.5757,7.9780
100,19468.238700,1,975.52,525.54,18.74,18.50,0.7178,6.7904,8.4189,10.3655,0.6785,1,-0.0462,-0.6586,8.3017
101,19468.258091,1,974.52,522.70,18.60,19.96,0.7461,6.8425,8.1399,10.7207,0.8858,1,-0.0557,-0.6681,8.0266
102,19468.278414,1,974.24,518.38,18.64,19.50,0.7677,6.8275,7.8652,11.0951,0.9582,1,-0.0568,-0.6916,7.7558
103,19468.294342,1,974.47,516.32,19.85,22.01,0.8397,6.4103,7.2999,11.9544,0.9000,1,-0.0502,-0.6583,7.1543
104,19468.310198,1,974.48,514.04,21.00,22.73,0.7564,6.0580,7.1951,12.1285,0.8746,1,-0.0493,-0.6709,7.0516
105,19468.326074,1,974.50,511.47,19.84,21.59,0.8615,6.4128,7.2657,12.0107,0.8413,1,-0.0493,-0.6988,7.0817
106,19468.341948,1,974.04,509.93,19.74,21.52,0.8480,6.4452,7.6991,11.3345,0.7669,1,-0.0571,-0.7564,7.5042
107,19468.357564,1,973.94,507.72,20.07,22.45,0.8199,6.3411,7.3666,11.8462,0.6247,1,-0.0555,-0.7455,7.1800
108,19468.373544,1,973.61,505.71,20.21,22.50,0.8758,6.2945,7.3879,11.8119,0.6587,1,-0.0590,-0.7676,7.2009
109,19468.389380,1,973.58,503.89,20.46,23.35,0.8578,6.2188,7.4028,11.7882,0.6022,1,-0.0594,-0.7872,7.2153
110,19468.404961,1,973.33,502.23,20.88,23.39,0.8587,6.0944,7.1172,12.2612,0.6932,1,-0.0595,-0.7727,6.9370
111,19468.423183,1,973.73,501.56,21.10,22.40,0.8783,6.0300,7.1281,12.2424,0.6420,1,-0.0558,-0.7802,6.9476
112,19468.445109,1,973.80,500.26,21.05,22.97,0.8941,6.0434,7.0247,12.4226,0.7944,1,-0.0543,-0.7811,6.8469
113,19468.460955,1,973.76,499.99,21.11,22.57,0.8918,6.0289,7.1164,12.2626,0.7157,1,-0.0554,-0.7939,6.9362
114,19468.476872,1,973.48,500.08,21.52,21.64,0.8963,5.9140,6.8836,12.6773,0.7403,1,-0.0562,-0.7671,6.7093
115,19468.492736,1,973.42,499.89,21.79,21.79,0.8872,5.8398,6.9084,12.6318,0.7125,1,-0.0569,-0.7716,6.7335
116,19468.508351,1,972.86,500.64,22.16,21.03,0.8872,5.7410,6.9583,12.5413,0.7650,1,-0.0626,-0.7702,6.7821
117,19468.524451,1,972.77,501.31,22.80,21.32,0.8955,5.5797,6.6803,13.0631,0.7406,1,-0.0609,-0.7335,6.5112
118,19468.540204,1,972.60,502.13,23.33,22.17,0.8918,5.4546,6.3646,13.7111,0.9209,1,-0.0594,-0.6918,6.2034
119,19468.555784,1,972.70,503.35,23.17,22.37,0.8732,5.4913,6.5906,13.2408,0.7544,1,-0.0607,-0.7056,6.4238
120,19468.571870,1,972.31,505.46,22.90,21.82,0.8832,5.5560,6.7222,12.9818,0.7791,1,-0.0653,-0.7007,6.5520
121,19468.587460,1,972.22,507.06,22.80,22.69,0.8970,5.5807,6.8055,12.8229,0.7334,1,-0.0670,-0.6947,6.6331
122,19468.603395,1,972.08,509.12,21.42,21.90,0.9033,5.9411,7.1988,12.1223,0.7185,1,-0.0722,-0.7150,7.0165
123,19468.620947,1,971.86,511.25,22.02,22.16,0.8911,5.7788,6.9811,12.5003,0.7168,1,-0.0721,-0.6734,6.8043
124,19468.639022,1,971.92,512.34,20.89,21.43,0.8697,6.0922,7.1291,12.2408,0.6851,1,-0.0731,-0.6773,6.9486
125,19468.654413,1,971.56,515.44,20.09,20.66,0.8322,6.3339,7.6230,11.4477,0.8023,1,-0.0818,-0.6926,7.4300
126,19468.671258,1,971.49,519.67,21.47,21.94,0.8615,5.9260,7.0527,12.3734,0.7486,1,-0.0763,-0.6007,6.8741
127,19468.687413,1,971.88,521.78,19.66,20.05,0.8233,6.4723,7.8745,11.0821,0.7592,1,-0.0811,-0.6485,7.6751
128,19468.702986,1,970.92,525.56,21.70,19.72,0.8643,5.8631,7.1826,12.1496,0.8048,1,-0.0832,-0.5552,7.0007
129,19468.721120,1,970.12,530.15,21.44,20.96,0.8549,5.9358,7.2011,12.1184,0.8502,1,-0.0912,-0.5122,7.0187
130,19468.736884,1,970.02,533.60,20.24,19.94,0.8300,6.2864,7.0404,12.3950,0.7913,1,-0.0897,-0.4661,6.8308
131,19468.752913,1,969.74,539.37,19.00,20.84,0.8032,6.6974,7.5429,11.5693,0.6993,1,-0.0984,-0.4393,7.2846
132,19468.770987,1,968.89,544.30,18.06,20.95,0.7827,7.0451,7.9233,11.0138,0.5804,1,-0.1119,-0.4078,7.6192
133,19468.787040,1,969.78,550.00,19.46,20.05,0.8176,6.5388,7.6338,11.4315,0.6501,1,-0.0988,-0.3353,7.3408
134,19468.802763,1,970.05,556.15,20.66,21.54,0.7635,6.1604,6.9637,12.5315,0.6209,1,-0.0872,-0.2482,6.6674
135,19468.820350,1,969.56,562.87,21.00,21.36,0.6834,6.0596,6.9506,12.5552,0.6046,1,-0.0911,-0.1853,6.6223
136,19468.837367,1,969.96,568.11,20.29,19.81,0.6868,6.2719,6.8987,12.6495,0.6603,1,-0.0866,-0.1362,6.5572
137,19468.851889,1,969.96,568.11,20.29,19.81,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
138,19468.870145,1,969.96,568.11,20.29,19.81,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
139,19468.887354,1,969.96,568.11,20.29,19.81,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
140,19468.902415,1,968.49,594.97,23.80,24.29,0.7326,5.3475,6.5649,13.2927,0.9354,1,-0.0950,0.1009,6.2399
141,19468.921219,1,969.23,602.36,26.58,27.81,0.6424,4.7878,6.0495,14.4253,0.7951,1,-0.0818,0.1514,5.7500
142,19468.936984,1,969.43,609.14,22.20,22.91,0.5293,5.7332,6.7489,12.9303,0.8158,1,-0.0894,0.2287,6.4148
143,19468.952788,1,969.43,618.57,22.03,23.02,0.7957,5.7759,6.8553,12.7296,0.7479,1,-0.0908,0.3169,6.5159
144,19468.970830,1,969.11,627.40,21.54,24.07,0.7813,5.9080,7.3735,11.8351,0.6143,1,-0.1008,0.4259,7.0084
145,19468.987806,1,968.05,635.32,21.19,24.08,0.7969,6.0061,7.2930,11.9657,0.7037,1,-0.1098,0.4968,6.9319
146,19469.002548,1,968.33,644.67,22.45,25.29,0.8311,5.6675,7.1160,12.2633,0.6672,1,-0.1045,0.5717,6.7637
147,19469.020398,1,968.33,644.67,22.45,25.29,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
148,19469.037362,1,967.57,663.21,20.40,23.39,0.7356,6.2385,7.1650,12.1794,0.8756,1,-0.1119,0.7459,6.7792
149,19469.052682,1,969.04,672.34,21.15,23.81,0.6280,6.0171,6.9639,12.5311,0.8712,1,-0.0954,0.8076,6.5889
150,19469.070904,1,968.36,683.14,21.54,24.77,0.8808,5.9081,6.8857,12.6735,0.8154,1,-0.1004,0.8953,6.5149
151,19469.086895,1,968.02,695.27,20.86,23.94,0.8418,6.1006,7.0140,12.4417,0.8503,1,-0.1049,1.0183,6.6073
152,19469.105187,1,967.76,693.83,21.98,24.90,0.8766,5.7885,6.7127,13.0001,0.8761,1,-0.1027,0.9621,6.3235
153,19469.122580,1,968.26,683.93,21.44,24.16,0.8766,5.9361,7.0111,12.4468,0.7763,1,-0.1027,0.9148,6.6046
154,19469.137617,1,968.26,683.93,21.44,24.16,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
155,19469.155022,1,966.50,668.54,23.83,24.40,0.7668,5.3407,6.4289,13.5740,0.9386,1,-0.1088,0.7107,6.0561
156,19469.175544,1,965.30,660.97,22.03,23.56,0.7450,5.7765,6.6544,13.1140,0.8024,1,-0.1229,0.6704,6.2686
157,19469.194264,1,965.30,660.97,22.03,23.56,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
158,19469.210155,1,965.30,660.97,22.03,23.56,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
159,19469.226855,1,963.09,642.25,24.59,24.23,0.0000,5.1766,5.9019,14.7860,0.9345,1,-0.1255,0.4498,5.5392
160,19469.245566,1,962.67,636.00,23.59,24.80,0.0000,5.3953,6.3153,13.8181,0.7676,1,-0.1377,0.4303,5.9272
161,19469.262353,1,962.62,631.52,23.58,24.61,0.0000,5.3971,6.1645,14.1561,0.7271,1,-0.1344,0.3830,5.7649
162,19469.278255,1,962.06,626.14,23.50,24.40,0.0000,5.4160,6.5287,13.3665,0.9057,1,-0.1470,0.3605,6.1055
163,19469.293279,0,,,,,,,,,,,,,,
164,19469.309128,0,,,,,,,,,,,,,,
165,19469.324952,0,,,,,,,,,,,,,,
166,19469.341356,1,961.46,604.15,24.51,26.02,0.5137,5.1925,6.2328,14.0010,0.8536,1,-0.1451,0.1678,5.8288
167,19469.357131,1,960.72,601.56,24.36,24.75,0.6280,5.2243,6.3893,13.6581,0.7220,1,-0.1548,0.1508,5.9751
168,19469.373015,1,960.37,598.09,24.77,24.50,0.7520,5.1387,6.2502,13.9620,0.7202,1,-0.1543,0.1196,5.8451
169,19469.389010,1,960.23,595.45,26.30,25.66,0.7341,4.8403,5.8795,14.8423,0.9458,1,-0.1462,0.0925,5.4984
170,19469.403966,1,960.23,595.45,26.30,25.66,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
171,19469.420675,1,958.55,589.59,26.33,26.40,0.6993,4.8348,5.9717,14.6132,0.8489,1,-0.1614,0.0490,5.5846
172,19469.438820,1,958.07,586.80,24.61,25.88,0.6943,5.1718,6.1053,14.2934,0.7561,1,-0.1688,0.0281,5.7096
173,19469.460297,1,957.65,585.17,24.86,25.34,0.7050,5.1207,5.9599,14.6422,0.8767,1,-0.1680,0.0150,5.5735
174,19469.476139,1,957.05,582.94,24.31,24.41,0.6843,5.2368,6.0308,14.4699,0.8735,1,-0.1747,-0.0021,5.6399
175,19469.491693,1,956.29,580.62,23.93,24.07,0.5564,5.3199,6.1968,14.0825,0.7978,1,-0.1855,-0.0207,5.7951
176,19469.507502,1,955.41,579.54,24.78,24.82,0.5487,5.1373,6.2341,13.9982,0.8138,1,-0.1937,-0.0295,5.8300
177,19469.522677,1,955.41,579.54,24.78,24.82,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
178,19469.538381,1,955.41,579.54,24.78,24.82,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
179,19469.555031,1,954.00,577.18,23.73,24.52,0.5088,5.3660,6.3964,13.6429,0.8025,1,-0.2104,-0.0496,5.9818
180,19469.570789,1,953.71,577.32,24.38,24.92,0.5332,5.2217,6.1897,14.0986,0.9310,1,-0.2058,-0.0469,5.7885
181,19469.586590,1,953.71,577.32,24.38,24.92,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
182,19469.602354,1,953.71,577.32,24.38,24.92,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
183,19469.621239,1,951.82,578.34,22.27,23.78,0.5254,5.7167,6.6454,13.1317,0.8636,1,-0.2371,-0.0416,6.2147
184,19469.636937,1,951.82,578.34,22.27,23.78,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
185,19469.652457,1,951.82,578.34,22.27,23.78,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
186,19469.671044,1,950.89,578.92,21.85,22.67,0.7066,5.8274,6.6193,13.1836,0.8723,1,-0.2434,-0.0364,6.1710
187,19469.685924,1,951.22,579.09,21.44,22.45,0.6142,5.9399,7.1149,12.2652,0.8434,1,-0.2586,-0.0376,6.6331
188,19469.703440,1,951.07,579.10,21.62,22.68,0.5487,5.8905,6.8586,12.7236,0.9360,1,-0.2506,-0.0362,6.3941
189,19469.719313,1,951.48,578.85,22.11,22.75,0.5993,5.7593,6.6343,13.1537,0.8559,1,-0.2389,-0.0371,6.1850
190,19469.736755,1,952.34,578.68,22.67,23.23,0.5361,5.6161,6.7485,12.9311,0.8696,1,-0.2355,-0.0392,6.2915
191,19469.754209,1,952.85,579.07,23.23,23.48,0.5727,5.4819,6.4104,13.6131,0.7884,1,-0.2196,-0.0340,5.9763
192,19469.771424,1,953.61,579.75,23.60,23.55,0.5545,5.3946,6.2478,13.9675,0.7897,1,-0.2080,-0.0277,5.8247
193,19469.786784,1,953.89,580.19,23.69,23.77,0.6800,5.3749,6.4898,13.4467,0.6950,1,-0.2136,-0.0252,6.0503
194,19469.804449,1,954.22,580.61,23.84,23.99,0.6307,5.3414,6.3163,13.8160,0.6619,1,-0.2052,-0.0211,5.8885
195,19469.821240,1,954.61,581.60,23.79,23.86,0.7476,5.3518,6.2624,13.9348,0.7938,1,-0.2004,-0.0130,5.8383
196,19469.838467,1,955.04,581.83,23.96,23.87,0.7162,5.3133,6.2216,14.0262,0.7579,1,-0.1956,-0.0110,5.8003
197,19469.855152,1,955.65,583.23,24.23,23.80,0.8480,5.2549,6.3532,13.7357,0.6967,1,-0.1948,0.0001,5.9229
198,19469.871073,1,956.28,584.25,23.04,23.07,0.7866,5.5256,6.5578,13.3071,0.6624,1,-0.1958,0.0087,6.1137
199,19469.887249,1,957.28,584.70,23.60,23.78,0.5020,5.3937,6.2509,13.9604,0.7116,1,-0.1786,0.0119,5.8276
200,19469.903641,1,957.76,586.11,23.79,23.60,0.7759,5.3502,6.3393,13.7659,0.7855,1,-0.1772,0.0235,5.9100
201,19469.923936,1,958.38,587.57,23.70,22.99,0.7326,5.3703,6.3949,13.6461,0.6516,1,-0.1737,0.0357,5.9618
202,19469.940768,1,959.55,589.08,25.11,25.26,0.6809,5.0693,6.2176,14.0353,0.6841,1,-0.1595,0.0468,5.7965
203,19469.957030,1,960.01,590.84,26.02,25.11,0.6270,4.8919,6.0587,14.4034,0.7659,1,-0.1519,0.0593,5.6484
204,19469.972891,1,961.75,592.27,24.40,23.99,0.5429,5.2166,6.2641,13.9311,0.6990,1,-0.1431,0.0727,5.8399
205,19469.987926,1,961.75,592.27,24.40,23.99,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
206,19470.003737,1,961.75,592.27,24.40,23.99,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
207,19470.021022,1,961.75,592.27,24.40,23.99,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
