frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
59,19671.328147,1,985.89,615.14,20.55,20.34,0.5010,6.1901,6.9901,12.4834,0.9173,1,0.0624,0.3145,7.1615
60,19671.344275,1,985.89,615.14,20.55,20.34,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
61,19671.363585,1,987.03,607.07,19.96,20.70,0.8418,6.3743,7.4333,11.7390,0.7947,1,0.0782,0.2499,7.6156
62,19671.386578,1,989.64,604.03,22.53,22.75,0.7732,5.6474,6.8215,12.7919,0.9671,1,0.0969,0.2001,6.9888
63,19671.401647,1,989.64,604.03,22.53,22.75,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
64,19671.417548,1,989.64,604.03,22.53,22.75,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
65,19671.433504,1,989.64,604.03,22.53,22.75,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
66,19671.449384,1,989.64,604.03,22.53,22.75,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
67,19671.465295,1,989.64,604.03,22.53,22.75,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
68,19671.481192,0,,,,,,,,,,,,,,
69,19671.497093,0,,,,,,,,,,,,,,
70,19671.512988,0,,,,,,,,,,,,,,
71,19671.528842,0,,,,,,,,,,,,,,
72,19671.544650,0,,,,,,,,,,,,,,
73,19671.560429,0,,,,,,,,,,,,,,
74,19671.576290,0,,,,,,,,,,,,,,
75,19671.593020,1,992.13,534.01,21.54,21.50,0.7918,5.9068,7.3694,11.8408,0.7770,1,0.1305,-0.5109,7.5502
76,19671.608886,1,991.71,531.08,22.83,21.71,0.6584,5.5747,6.4716,13.4836,0.8551,1,0.1108,-0.4754,6.6303
77,19671.627311,1,992.46,527.85,22.74,20.97,0.8093,5.5968,6.7981,12.8359,0.8571,1,0.1235,-0.5304,6.9648
78,19671.643235,1,992.42,525.34,23.09,21.12,0.8141,5.5102,6.5516,13.3188,0.7596,1,0.1187,-0.5343,6.7123
79,19671.660067,1,993.43,522.86,22.52,22.37,0.7840,5.6498,6.7171,12.9907,0.8059,1,0.1313,-0.5713,6.8818
80,19671.675791,1,993.26,520.27,21.80,22.08,0.7892,5.8381,6.7683,12.8925,0.8080,1,0.1306,-0.6003,6.9343
81,19671.692444,1,993.27,518.04,21.91,21.98,0.8366,5.8069,6.7707,12.8878,0.7878,1,0.1308,-0.6219,6.9368
82,19671.710592,1,994.24,516.28,22.95,23.15,0.8376,5.5461,6.5183,13.3869,0.9246,1,0.1348,-0.6148,6.6782
83,19671.726632,1,994.98,515.16,23.02,23.50,0.8490,5.5274,6.4266,13.5779,0.8865,1,0.1396,-0.6163,6.5842
84,19671.741433,1,995.46,513.07,22.70,22.83,0.8210,5.6074,7.0904,12.3067,0.7481,1,0.1589,-0.7009,7.2643
85,19671.760048,1,996.07,512.38,23.33,23.66,0.8397,5.4544,6.7866,12.8576,0.6444,1,0.1579,-0.6774,6.9531
86,19671.777184,1,996.31,511.69,23.76,23.46,0.8278,5.3567,6.5124,13.3990,0.7460,1,0.1537,-0.6564,6.6722
87,19671.793085,1,996.90,511.64,24.05,24.23,0.8355,5.2907,6.5476,13.3269,0.6445,1,0.1600,-0.6604,6.7082
88,19671.808920,1,997.43,511.55,24.76,24.89,0.8311,5.1405,6.5851,13.2512,0.6476,1,0.1658,-0.6650,6.7466
89,19671.826441,1,998.18,511.57,24.51,24.33,0.8267,5.1931,6.3677,13.7036,0.7533,1,0.1671,-0.6429,6.5239
90,19671.842814,1,998.77,511.70,24.58,24.36,0.8344,5.1784,6.2524,13.9562,0.7189,1,0.1692,-0.6301,6.4058
91,19671.859800,1,998.95,513.13,24.91,24.96,0.8688,5.1086,6.2388,13.9866,0.7201,1,0.1704,-0.6162,6.3919
92,19671.877253,1,999.36,514.03,25.45,25.53,0.8520,5.0020,6.1352,14.2227,0.7228,1,0.1712,-0.5981,6.2857
93,19671.892377,1,1000.13,514.85,25.12,25.22,0.8549,5.0659,6.2233,14.0214,0.5887,1,0.1804,-0.5995,6.3760
94,19671.908281,1,1000.77,517.72,26.02,26.50,0.8606,4.8926,6.0759,14.3616,0.7201,1,0.1816,-0.5608,6.2250
95,19671.927446,1,1001.27,519.46,25.32,25.21,0.8500,5.0271,6.2197,14.0295,0.6824,1,0.1902,-0.5588,6.3723
96,19671.943037,1,1001.93,521.29,24.09,24.89,0.8500,5.2831,6.2764,13.9028,0.6047,1,0.1978,-0.5477,6.4304
97,19671.959623,1,1002.21,524.62,24.54,24.83,0.8333,5.1873,6.0417,14.4429,0.6781,1,0.1928,-0.4988,6.1899
98,19671.976770,1,1001.76,527.02,25.49,23.72,0.8634,4.9933,5.9859,14.5775,0.8011,1,0.1872,-0.4741,6.1327
99,19671.992628,1,1002.70,531.35,25.45,25.77,0.8634,5.0011,5.7183,15.2598,0.6598,1,0.1849,-0.4144,5.8088
100,19672.009480,1,1003.67,535.71,25.16,25.87,0.8688,5.0588,6.1613,14.1625,0.6617,1,0.2075,-0.4089,6.2588
101,19672.027411,1,1004.30,539.72,25.62,27.09,0.8732,4.9680,5.7602,15.1487,0.6558,1,0.1991,-0.3501,5.8513
102,19672.043914,1,1003.75,543.48,24.94,24.81,0.8470,5.1048,5.8699,14.8657,0.7946,1,0.1967,-0.3232,5.9131
103,19672.061586,1,1004.51,549.87,24.73,24.35,0.7969,5.1485,6.2361,13.9927,0.7456,1,0.2156,-0.2881,6.2819
104,19672.077493,1,1005.10,556.15,26.01,25.95,0.8520,4.8943,5.8933,14.8066,0.8159,1,0.2085,-0.2210,5.9366
105,19672.093136,1,1006.44,562.37,27.68,26.78,0.8783,4.5990,5.4059,16.1417,0.8656,1,0.2013,-0.1562,5.4456
106,19672.109238,1,1006.91,570.33,27.37,27.19,0.8529,4.6523,5.7393,15.2040,0.8184,1,0.2175,-0.1025,5.7815
107,19672.127091,1,1006.54,575.05,27.20,26.27,0.8732,4.6803,5.5527,15.7148,0.7580,1,0.2075,-0.0628,5.5935
108,19672.142640,1,1007.51,584.24,28.11,27.42,0.8615,4.5302,5.4663,15.9633,0.8607,1,0.2117,0.0078,5.5065
109,19672.159866,1,1007.82,592.99,27.66,26.40,0.8766,4.6026,5.4071,16.1380,0.9862,1,0.2117,0.0732,5.4469
110,19672.176405,1,1009.67,601.89,29.44,29.10,0.8775,4.3258,5.1074,17.0850,0.8023,1,0.2131,0.1321,5.1450
111,19672.192981,1,1009.95,612.47,29.97,32.16,0.8848,4.2486,5.0054,17.4330,0.6172,1,0.2107,0.2029,5.0423
112,19672.215304,1,1009.84,622.05,28.39,31.20,0.8791,4.4853,5.0384,17.3190,0.5946,1,0.2099,0.2694,5.0423
113,19672.233327,1,1010.51,631.00,30.45,31.74,0.8918,4.1817,4.9923,17.4788,0.7562,1,0.2126,0.3284,4.9962
114,19672.245320,1,1011.61,642.29,30.45,33.26,0.8903,4.1830,5.0519,17.2726,0.6429,1,0.2229,0.4108,5.0558
115,19672.261499,1,1012.77,653.29,31.55,31.80,0.8977,4.0373,4.9279,17.7072,0.7869,1,0.2253,0.4754,4.9317
116,19672.277395,1,1012.80,664.48,30.53,30.42,0.8832,4.1716,4.9107,17.7694,0.8346,1,0.2246,0.5493,4.9145
117,19672.293081,1,1014.47,676.88,30.47,30.78,0.8984,4.1806,5.0147,17.4008,0.6399,1,0.2409,0.6465,5.0186
118,19672.309366,1,1016.02,690.49,30.70,32.30,0.9225,4.1491,4.8823,17.8726,0.7227,1,0.2450,0.7210,4.8861
119,19672.327794,1,1016.07,706.14,31.72,32.38,0.9294,4.0163,5.0294,17.3500,0.6727,1,0.2527,0.8510,5.0333
120,19672.343187,1,1016.90,720.02,32.05,32.41,0.9344,3.9754,4.8281,18.0732,0.7355,1,0.2481,0.9092,4.8318
121,19672.361805,1,1017.32,725.43,32.11,34.07,0.9179,3.9677,4.7938,18.2026,0.6960,1,0.2491,0.9385,4.7975
122,19672.377682,1,1018.00,714.58,31.76,34.52,0.9099,4.0119,4.9686,17.5621,0.6472,1,0.2628,0.8985,4.9725
123,19672.396597,1,1017.91,704.64,31.90,34.31,0.9149,3.9941,4.8504,17.9901,0.6639,1,0.2560,0.8107,4.8542
124,19672.413373,1,1018.55,694.19,31.38,35.01,0.9093,4.0610,4.7268,18.4608,0.6587,1,0.2536,0.7221,4.7304
125,19672.429463,1,1018.05,684.09,32.93,34.41,0.9080,3.8691,4.5978,18.9784,0.6875,1,0.2436,0.6385,4.6014
126,19672.445383,1,1017.79,673.09,33.17,32.04,0.9149,3.8408,4.5505,19.1757,0.5312,1,0.2394,0.5630,4.5541
127,19672.461263,1,1017.97,666.07,34.00,35.58,0.9067,3.7473,4.4805,19.4755,0.6164,1,0.2369,0.5110,4.4839
128,19672.477173,1,1018.39,657.43,35.02,35.80,0.9067,3.6379,4.3867,19.8919,0.5514,1,0.2345,0.4481,4.3901
129,19672.493060,1,1018.23,650.13,35.69,36.33,0.9124,3.5702,4.3212,20.1935,0.5587,1,0.2300,0.3980,4.3245
130,19672.508934,1,1018.12,642.20,35.60,37.67,0.9252,3.5787,4.3491,20.0637,0.7817,1,0.2308,0.3531,4.3525
131,19672.530231,1,1018.42,634.36,34.81,35.29,0.9149,3.6599,4.3908,19.8734,0.7062,1,0.2349,0.3091,4.3942
132,19672.544723,1,1018.44,628.19,35.55,36.52,0.9225,3.5835,4.4518,19.6010,0.6697,1,0.2382,0.2756,4.4552
133,19672.560700,1,1018.39,622.30,35.75,35.15,0.9131,3.5640,4.2254,20.6514,0.7691,1,0.2258,0.2273,4.2286
134,19672.576582,1,1019.27,615.13,34.67,36.29,0.9080,3.6750,4.3944,19.8569,0.7034,1,0.2402,0.1931,4.3978
135,19672.592237,1,1019.24,610.27,33.96,36.78,0.9086,3.7519,4.4990,19.3952,0.6889,1,0.2457,0.1675,4.5025
136,19672.608184,1,1018.78,604.29,32.38,35.52,0.8970,3.9356,4.6528,18.7543,0.5156,1,0.2512,0.1350,4.6564
137,19672.626905,1,1019.59,598.64,35.00,36.05,0.8955,3.6407,4.3090,20.2505,0.7937,1,0.2374,0.0915,4.3123
138,19672.642367,1,1019.80,592.75,34.19,32.06,0.8977,3.7272,4.7033,18.5530,0.7253,1,0.2605,0.0617,4.7069
139,19672.658437,1,1019.50,589.14,35.31,33.45,0.9137,3.6084,4.3241,20.1801,0.7732,1,0.2377,0.0353,4.3274
140,19672.676800,1,1020.43,585.91,37.51,36.52,0.9191,3.3975,4.0262,21.6729,0.8202,1,0.2265,0.0150,4.0293
141,19672.692557,1,1020.16,582.99,37.73,37.48,0.9219,3.3770,4.0597,21.4941,0.8797,1,0.2269,-0.0013,4.0628
142,19672.708420,1,1019.67,577.70,38.01,33.61,0.9258,3.3526,4.2215,20.6703,0.6646,1,0.2330,-0.0321,4.2248
143,19672.726400,1,1020.07,575.51,38.37,33.92,0.9236,3.3213,4.1932,20.8098,0.7607,1,0.2338,-0.0445,4.1965
144,19672.742488,1,1020.52,574.87,38.28,35.70,0.9173,3.3288,4.1283,21.1372,0.6487,2,0.2279,-0.0464,4.0453
145,19672.758478,1,1020.94,573.24,38.56,37.02,0.9191,3.3047,4.1617,20.9672,0.6824,2,0.2317,-0.0559,4.0722
146,19672.776234,1,1022.52,571.95,37.08,37.71,0.9118,3.4374,4.2193,20.6812,0.8505,2,0.2445,-0.0641,4.1375
147,19672.792981,1,1022.91,571.50,35.59,36.73,0.8840,3.5816,4.4784,19.4846,0.9793,2,0.2614,-0.0706,4.3840
148,19672.809713,1,1023.32,570.62,36.17,36.06,0.8848,3.5237,4.3061,20.2644,0.7701,2,0.2542,-0.0731,4.2237
149,19672.827135,1,1023.75,572.18,37.78,38.30,0.8864,3.3738,4.1172,21.1939,0.7450,2,0.2455,-0.0613,4.0388
150,19672.842511,1,1023.48,571.98,37.53,38.02,0.9040,3.3962,4.0595,21.4949,0.5827,2,0.2410,-0.0616,3.9897
151,19672.860361,1,1023.55,573.34,38.94,39.12,0.9112,3.2735,4.0189,21.7122,0.6845,2,0.2383,-0.0535,3.9399
152,19672.878382,1,1024.79,575.77,38.63,38.50,0.9118,3.2997,4.0225,21.6929,0.6764,2,0.2455,-0.0404,3.9458
153,19672.895675,1,1024.50,576.74,39.23,37.02,0.9112,3.2497,3.8813,22.4822,0.9387,2,0.2357,-0.0340,3.8145
154,19672.911636,1,1024.24,579.64,39.89,37.54,0.9196,3.1955,3.9061,22.3392,0.8224,2,0.2354,-0.0188,3.8306
155,19672.927644,1,1024.47,584.24,40.15,40.27,0.9185,3.1750,4.0871,21.3500,0.8869,2,0.2464,0.0056,3.9895
156,19672.943322,1,1024.98,588.19,42.26,40.99,0.9247,3.0167,3.6746,23.7470,0.9057,2,0.2252,0.0247,3.6047
157,19672.959269,1,1025.90,593.60,41.18,41.92,0.9179,3.0959,3.8516,22.6553,0.8823,2,0.2404,0.0539,3.7712
158,19672.977137,1,1025.48,598.27,40.45,41.33,0.9167,3.1514,3.8593,22.6105,0.6010,2,0.2390,0.0784,3.7842
159,19672.992456,1,1025.96,604.26,37.70,39.05,0.8984,3.3814,3.8809,22.4845,0.5677,2,0.2427,0.1101,3.8033
160,19673.009283,1,1026.63,609.68,38.87,39.67,0.8970,3.2803,3.8049,22.9338,0.6082,2,0.2411,0.1356,3.7251
161,19673.026477,1,1026.52,617.26,39.78,41.84,0.9093,3.2049,3.7599,23.2077,0.6826,2,0.2375,0.1722,3.6773
162,19673.042513,1,1027.02,625.95,42.53,42.27,0.9161,2.9978,3.7127,23.5029,0.6442,2,0.2358,0.2124,3.6131
163,19673.058980,1,1027.31,634.79,43.88,45.55,0.9236,2.9061,3.4625,25.2017,0.9235,2,0.2221,0.2399,3.3818
164,19673.077011,1,1027.59,640.46,43.45,41.27,0.9093,2.9344,3.6649,23.8097,0.5845,2,0.2343,0.2793,3.5474
165,19673.092273,1,1028.12,649.47,42.33,40.98,0.9124,3.0125,3.5933,24.2843,0.6427,2,0.2334,0.3186,3.4957
166,19673.109772,1,1028.71,661.26,43.70,44.46,0.9241,2.9184,3.5752,24.4071,0.4894,2,0.2344,0.3722,3.4672
167,19673.129408,1,1029.00,671.77,43.32,44.77,0.9225,2.9437,3.5177,24.8058,0.3587,2,0.2326,0.4167,3.4207
168,19673.143489,1,1030.38,684.43,44.12,46.01,0.9247,2.8910,3.3817,25.8038,0.5026,2,0.2304,0.4589,3.2964
169,19673.158571,1,1032.02,697.00,43.75,46.69,0.9191,2.9157,3.5875,24.3235,0.7985,2,0.2508,0.5441,3.4764
170,19673.176675,1,1031.34,711.12,43.09,44.49,0.9067,2.9599,3.5411,24.6421,0.7328,2,0.2452,0.6056,3.4422
171,19673.192315,1,1033.42,723.93,45.14,46.52,0.9131,2.8260,3.4441,25.3360,0.7164,2,0.2474,0.6466,3.3406
172,19673.208542,1,1033.09,738.67,45.57,47.50,0.9093,2.7993,3.4589,25.2272,0.5712,2,0.2466,0.7162,3.3494
173,19673.227597,1,1033.74,754.56,46.59,47.69,0.9093,2.7384,3.4284,25.4523,0.5470,2,0.2470,0.7812,3.3146
174,19673.244622,1,1033.77,767.98,47.05,46.54,0.9033,2.7118,3.1934,27.3249,0.6097,2,0.2318,0.7902,3.1093
175,19673.260262,1,1034.55,759.75,47.35,48.47,0.9236,2.6946,3.0808,28.3240,0.8248,2,0.2263,0.7266,2.9925
176,19673.276813,1,1035.07,749.06,46.83,46.25,0.9099,2.7249,3.2308,27.0089,0.5192,2,0.2385,0.7127,3.1242
177,19673.292209,1,1035.94,738.64,47.06,47.38,0.9173,2.7115,3.1713,27.5151,0.5000,2,0.2382,0.6567,3.0717
178,19673.310042,1,1035.96,730.21,47.83,46.64,0.9208,2.6681,3.2040,27.2346,0.5176,2,0.2400,0.6255,3.0935
179,19673.331604,1,1037.43,720.74,45.93,47.27,0.9179,2.7789,3.2478,26.8672,0.6456,2,0.2504,0.5951,3.1460
180,19673.348973,1,1037.79,711.98,46.73,48.33,0.9268,2.7311,3.2402,26.9302,0.4990,2,0.2509,0.5549,3.1329
181,19673.364859,1,1038.33,702.66,46.79,50.88,0.9185,2.7281,3.2353,26.9710,0.4438,2,0.2529,0.5139,3.1283
182,19673.380692,1,1038.36,694.96,47.90,50.70,0.9320,2.6649,3.1597,27.6161,0.5316,2,0.2471,0.4696,3.0553
183,19673.396537,1,1038.70,687.99,48.70,51.48,0.9263,2.6210,3.0048,29.0403,0.6727,2,0.2359,0.4180,2.9008
184,19673.412249,1,1038.90,680.45,48.12,52.27,0.9279,2.6530,3.1208,27.9604,0.6298,2,0.2451,0.4017,3.0034
185,19673.428384,1,1039.24,674.30,49.29,52.48,0.9299,2.5900,3.1354,27.8307,0.4533,2,0.2468,0.3768,3.0071
186,19673.444180,1,1040.22,667.81,49.31,50.53,0.9349,2.5890,3.0495,28.6144,0.5433,2,0.2448,0.3415,2.9344
187,19673.460122,1,1040.98,660.98,49.48,46.92,0.9252,2.5803,3.1460,27.7366,0.7791,2,0.2547,0.3225,3.0149
188,19673.476594,1,1041.16,657.28,50.62,49.32,0.9236,2.5222,3.0966,28.1792,0.7206,2,0.2512,0.3021,2.9653
189,19673.492525,1,1041.66,653.28,51.06,50.31,0.9315,2.5007,3.0180,28.9129,0.7562,2,0.2473,0.2791,2.8960
190,19673.509209,1,1042.03,648.94,50.72,48.99,0.9299,2.5178,2.9654,29.4255,0.8900,2,0.2452,0.2580,2.8540
191,19673.526128,1,1042.30,643.73,50.72,47.84,0.9191,2.5179,2.9561,29.5183,0.8990,2,0.2456,0.2369,2.8462
192,19673.542607,1,1043.18,643.46,51.95,49.08,0.9268,2.4587,2.9274,29.8083,0.8260,2,0.2462,0.2332,2.8140
193,19673.560232,1,1043.66,642.50,52.12,49.12,0.9258,2.4503,2.9882,29.2018,0.6228,2,0.2525,0.2336,2.8647
194,19673.575369,1,1044.77,641.98,52.53,51.29,0.9252,2.4317,2.9428,29.6521,0.5409,2,0.2532,0.2283,2.8239
195,19673.592516,1,1046.15,641.73,53.70,52.23,0.9236,2.3794,2.9407,29.6730,0.5843,2,0.2579,0.2266,2.8154
196,19673.609128,1,1046.97,643.01,54.74,54.48,0.9241,2.3341,2.9517,29.5624,0.5831,2,0.2614,0.2319,2.8190
197,19673.626866,1,1047.58,644.31,54.59,53.57,0.9202,2.3410,2.9153,29.9312,0.7585,2,0.2610,0.2344,2.7893
198,19673.640834,1,1049.20,646.19,55.84,55.25,0.9268,2.2888,2.8223,30.9174,0.5797,2,0.2590,0.2342,2.7036
199,19673.658735,1,1049.73,648.29,56.66,55.52,0.9236,2.2561,2.8142,31.0070,0.7027,2,0.2599,0.2410,2.6927
200,19673.675970,1,1051.12,650.30,57.09,54.80,0.9202,2.2392,2.7342,31.9146,0.5847,2,0.2581,0.2420,2.6227
201,19673.692150,1,1052.15,655.11,59.45,57.03,0.9247,2.1506,2.7096,32.2041,0.6382,2,0.2586,0.2562,2.5905
202,19673.711591,1,1054.21,658.03,59.34,54.32,0.9214,2.1554,2.6561,32.8524,0.6305,2,0.2614,0.2620,2.5459
203,19673.727866,1,1054.54,666.23,58.17,59.73,0.9208,2.1987,2.5985,33.5802,0.7069,2,0.2581,0.2858,2.5026
204,19673.746219,1,1055.88,672.99,60.61,62.45,0.9284,2.1107,2.5574,34.1208,0.5687,2,0.2579,0.3033,2.4565
205,19673.762929,1,1057.71,681.39,60.83,61.97,0.9279,2.1037,2.4957,34.9642,0.5634,2,0.2583,0.3245,2.4031
206,19673.778934,1,1058.48,689.13,60.95,62.92,0.9299,2.0996,2.5427,34.3184,0.3083,2,0.2652,0.3559,2.4432
207,19673.794744,1,1058.60,699.60,61.98,62.92,0.9305,2.0647,2.5420,34.3268,0.3563,2,0.2651,0.3904,2.4386
208,19673.810577,1,1060.53,710.09,61.88,62.44,0.9263,2.0690,2.4944,34.9822,0.3606,2,0.2671,0.4186,2.3986
209,19673.826535,1,1062.17,723.23,61.72,60.97,0.9334,2.0747,2.4564,35.5234,0.4434,2,0.2689,0.4559,2.3670
210,19673.842183,1,1062.88,735.73,63.94,64.39,0.9390,2.0029,2.3944,36.4440,0.4651,2,0.2641,0.4836,2.3051
211,19673.858372,1,1063.84,749.75,63.94,66.12,0.9344,2.0032,2.3506,37.1223,0.3878,2,0.2629,0.5195,2.2678
212,19673.876949,1,1064.47,764.54,65.00,68.23,0.9372,1.9707,2.3995,36.3654,0.6612,2,0.2693,0.5752,2.3064
213,19673.892350,1,1066.54,781.22,66.92,71.12,0.9325,1.9147,2.2921,38.0699,0.6790,2,0.2641,0.6012,2.2073
214,19673.908497,1,1067.64,797.50,67.47,70.50,0.9334,1.8996,2.3302,37.4468,0.6446,2,0.2712,0.6599,2.2388
215,19673.926182,1,1069.23,814.81,66.61,73.38,0.9289,1.9246,2.3379,37.3234,0.6375,2,0.2773,0.7164,2.2489
216,19673.941782,1,1070.15,835.90,66.45,73.64,0.9080,1.9294,2.1902,39.8416,0.7006,2,0.2630,0.7337,2.1111
217,19673.961842,1,1071.85,827.42,67.30,72.98,0.9149,1.9058,2.2729,38.3916,0.8089,2,0.2767,0.7322,2.1800
218,19673.976335,1,1072.06,814.05,67.25,73.41,0.9196,1.9071,2.3524,37.0944,0.7676,2,0.2861,0.7141,2.2491
219,19673.992177,1,1074.19,802.70,70.06,71.09,0.9225,1.8313,2.2082,39.5154,0.8132,2,0.2754,0.6389,2.1163
220,19674.008887,1,1076.19,792.20,72.50,71.59,0.9289,1.7703,2.1021,41.5103,0.6601,2,0.2682,0.5801,2.0180
221,19674.025590,1,1077.17,781.44,72.91,71.94,0.9299,1.7608,2.0850,41.8518,0.5705,2,0.2688,0.5459,2.0023
